公司,證券代碼,證期會代碼,年月日,TSE 產業別,TEJ產業_名稱,TEJ產業_代碼,TEJ產業指數,收盤價(元),季別,每股盈餘,ROE－綜合損益,ROA－綜合損益,營收成長率,營業毛利成長率,已實現銷貨毛利成長率,營業利益成長率,稅前淨利成長率,稅後淨利成長率,經常淨利成長率,常續淨利成長率,總資產成長率,淨值成長率,折舊性FA成長率,總資產報酬成長率
6416 瑞祺電通,6416,6416,2021/12/30,27,網路設備,M23E,TEJT15  電子- 網通,93.48,4,0.81,2.13,1.38,-8.21,-12.09,-12.09,-29.48,-22.85,-16.91,-16.91,-17.65,1.86,-0.63,10.06,-0.29
6416 瑞祺電通,6416,6416,2021/9/30,27,網路設備,M23E,TEJT15  電子- 網通,84.99,3,0.61,1.33,0.91,-23.14,-33.68,-33.68,-63.4,-53.55,-55.51,-55.51,-57.23,-0.43,0.16,,-1.26
6416 瑞祺電通,6416,6416,2021/6/30,27,網路設備,M23E,TEJT15  電子- 網通,107.21,2,0.58,1.15,0.81,-23.02,-30.4,-30.4,-65.97,-61.77,-63.97,-63.97,-62.69,-9.97,10.68,,-1.69
6416 瑞祺電通,6416,6416,2021/3/31,27,網路設備,M23E,TEJT15  電子- 網通,129.47,1,1,2.01,1.37,-2.1,2.12,2.12,-4.26,-21.12,-24.27,-24.27,-23.54,-0.05,16.63,,-0.55
6417 韋僑,6417,6417,2023/6/30,27,通訊設備,M23K,TEJT15  電子- 網通,120.81,2,1.31,3.8,2.25,33.02,39.16,39.16,65.71,41.64,37.67,37.67,37.67,30.58,10.04,73.3,0.62
6417 韋僑,6417,6417,2023/3/31,27,通訊設備,M23K,TEJT15  電子- 網通,148.8,1,0.95,2.77,1.71,25.35,58.63,58.63,124.47,75.18,74.99,74.99,74.99,32.79,10.94,72.39,0.72
6417 韋僑,6417,6417,2022/12/30,27,通訊設備,M23K,TEJT15  電子- 網通,85.65,4,1.36,4.18,2.62,21.71,47.95,47.95,115.61,65.74,61.83,61.83,61.83,29.43,9.8,80.53,0.95
6417 韋僑,6417,6417,2022/9/30,27,通訊設備,M23K,TEJT15  電子- 網通,86.92,3,1.65,5.21,3.42,30.35,54.85,54.85,96.51,135.67,136.01,136.01,136.01,10.67,8.24,59.91,2.15
6417 韋僑,6417,6417,2022/6/30,27,通訊設備,M23K,TEJT15  電子- 網通,71.21,2,0.95,3.04,2.14,20.38,24.65,24.65,14.38,58.13,54.14,54.14,54.14,30.83,47.63,53.24,0.9
6417 韋僑,6417,6417,2022/3/31,27,通訊設備,M23K,TEJT15  電子- 網通,74.86,1,0.54,1.74,1.27,9.28,-2,-2,-20.1,6.81,6.68,6.68,6.68,22.54,54.83,59.14,0.17
6417 韋僑,6417,6417,2021/12/30,27,通訊設備,M23K,TEJT15  電子- 網通,78.9,4,0.95,2.75,1.9,24.91,31.32,31.32,19.93,74.98,67.35,67.35,67.35,36.7,56,96.1,0.93
6417 韋僑,6417,6417,2021/9/30,27,通訊設備,M23K,TEJT15  電子- 網通,57.54,3,0.83,2.74,1.73,17.12,27.33,27.33,26.06,35.77,35.06,35.06,35.06,53.58,55.69,77.86,0.57
6417 韋僑,6417,6417,2021/6/30,27,通訊設備,M23K,TEJT15  電子- 網通,69.64,2,0.73,2.98,1.76,4.68,1.37,1.37,-3.19,-7.04,1.06,1.06,1.06,12.67,11.34,130.03,0.06
6417 韋僑,6417,6417,2021/3/31,27,通訊設備,M23K,TEJT15  電子- 網通,69.46,1,0.61,2.49,1.52,-7.38,-5.38,-5.38,2.87,-20.16,-20.16,-20.16,-20.16,12.26,6.27,91.72,-0.34
6418 詠昇,6418,6418,2023/6/30,28,電子零組件,M23D,TEJT10  電子- 連接器,17.8,2,0.76,4.33,2.01,-3.78,21.15,21.15,113.09,91.31,103.71,103.71,87.66,0.52,3.97,-6.19,1.24
6418 詠昇,6418,6418,2023/3/31,28,電子零組件,M23D,TEJT10  電子- 連接器,16.69,1,-0.03,-0.07,-0.04,-10.11,7.02,7.02,41.07,-300.85,36.78,36.78,4.63,-3.27,6.28,-7.71,0.04
6418 詠昇,6418,6418,2022/12/30,28,電子零組件,M23D,TEJT10  電子- 連接器,15.14,4,0.05,0.38,0.18,-25.38,23.26,23.26,841.01,137.06,128.92,128.92,127.56,-7.06,7.14,-8.52,0.84
6418 詠昇,6418,6418,2022/9/30,28,電子零組件,M23D,TEJT10  電子- 連接器,15.18,3,0.38,3.19,1.48,-13.57,23.49,23.49,245.01,352,287.64,287.64,293.78,-6.19,5.61,38.42,2.23
6418 詠昇,6418,6418,2022/6/30,28,電子零組件,M23D,TEJT10  電子- 連接器,13.78,2,0.37,2.6,1.13,-4.3,23.43,23.43,671.5,485.96,484.33,484.33,532.07,31.69,-0.76,102.83,2.28
6418 詠昇,6418,6418,2022/3/31,28,電子零組件,M23D,TEJT10  電子- 連接器,17.76,1,-0.05,0.73,0.31,28.01,56.63,56.63,121.08,96.34,76.46,76.46,82.9,43.44,-4.33,110.47,1.23
6418 詠昇,6418,6418,2021/12/30,28,電子零組件,M23D,TEJT10  電子- 連接器,19.79,4,-0.18,-1.06,-0.46,41.81,7.43,7.43,-356.01,29.33,20.04,20.04,17.59,49.31,-6.58,101.85,0.84
6418 詠昇,6418,6418,2021/9/30,28,電子零組件,M23D,TEJT10  電子- 連接器,13.63,3,-0.2,-1.54,-0.77,18.42,-12.82,-12.82,-168.44,-604.46,-18523.68,-18523.68,-2263.07,39.25,-6.51,39.27,-0.88
6418 詠昇,6418,6418,2021/6/30,28,電子零組件,M23D,TEJT10  電子- 連接器,13.75,2,-0.1,-1.07,-0.66,-0.25,-37.75,-37.75,-107.92,-117.55,-116.5,-116.5,-117.42,1.27,-3.13,-5.23,-3.86
6418 詠昇,6418,6418,2021/3/31,28,電子零組件,M23D,TEJT10  電子- 連接器,13.89,1,-0.2,-1.64,-1.08,18.63,12.85,12.85,10.83,5.01,-3.95,-3.95,-19.57,2.17,-2.08,-10.97,-0.54
6419 京晨科,6419,6419,2023/6/30,26,光電/ IO,M23C,TEJT09  電子- 其他光電,29.1,2,0.83,3.43,2.36,22.59,3.53,3.53,236.27,135.68,104.34,104.34,18.2,5.98,21.66,-29.17,1.08
6419 京晨科,6419,6419,2023/3/31,26,光電/ IO,M23C,TEJT09  電子- 其他光電,34.65,1,-0.02,-0.09,-0.06,-5.64,28.55,28.55,108.4,-101.39,-101.39,-101.39,110.38,5.6,20.08,-26.48,-3.55
6419 京晨科,6419,6419,2022/12/30,26,光電/ IO,M23C,TEJT09  電子- 其他光電,31.72,4,-0.2,-1.1,-0.72,-15.24,-48.92,-48.92,29.02,63.11,10.97,10.97,66.54,10.12,28.34,-4.8,0.1
6419 京晨科,6419,6419,2022/9/30,26,光電/ IO,M23C,TEJT09  電子- 其他光電,26.92,3,3.95,17.33,10.84,-39.64,31.53,31.53,-1593.34,87.87,82.1,82.1,-71.74,19.52,28.67,3.62,5.11
6419 京晨科,6419,6419,2022/6/30,26,光電/ IO,M23C,TEJT09  電子- 其他光電,27.59,2,0.41,2.12,1.28,-37.04,-13.33,-13.33,-85.75,-81.93,-81.93,-81.93,-29.37,9.3,21.56,-48.77,-5.22
6419 京晨科,6419,6419,2022/3/31,26,光電/ IO,M23C,TEJT09  電子- 其他光電,27.9,1,1.29,6.56,3.86,-32.51,-39.09,-39.09,-14.04,93.46,93.46,93.46,23.18,10.28,36.86,-50.77,1.9
6419 京晨科,6419,6419,2021/12/30,26,光電/ IO,M23C,TEJT09  電子- 其他光電,34.47,4,-0.23,-0.84,-0.49,-31.18,211.61,211.61,-60.4,39.41,54.53,54.53,-144.14,12.09,34.03,-61.33,0.59
6419 京晨科,6419,6419,2021/9/30,26,光電/ IO,M23C,TEJT09  電子- 其他光電,34.12,3,2.17,11.68,6.67,2.59,-56.78,-56.78,94.36,4601.81,4601.81,4601.81,167.37,12.55,30.87,-61.25,6.53
6419 京晨科,6419,6419,2021/6/30,26,光電/ IO,M23C,TEJT09  電子- 其他光電,22.57,2,2.26,13.95,7.18,41.42,3.53,3.53,179.31,236.24,236.24,236.24,159.86,14.56,16.91,-9.82,12.52
6419 京晨科,6419,6419,2021/3/31,26,光電/ IO,M23C,TEJT09  電子- 其他光電,14.53,1,0.67,4.48,2.16,9.32,-15.63,-15.63,54.67,118.93,118.93,118.93,24.47,11.68,-8.37,1.4,13.96
6425 易發,6425,6425,2023/6/30,5,電子設備,M23H,TEJT18  電子- 電子設備,20.6,2,-0.59,-3.4,-1.28,-27.8,-2.61,-2.61,-17.76,-40.41,-27.86,-27.86,-52.04,-9.57,-2.24,,-0.19
6425 易發,6425,6425,2023/3/31,5,電子設備,M23H,TEJT18  電子- 電子設備,19.46,1,-1.11,-4.99,-1.93,-58.55,-60.45,-60.45,-473.45,-296.2,-276.13,-276.13,-257.78,-12.16,-5.37,-6.36,-2.99
6425 易發,6425,6425,2022/12/30,5,電子設備,M23H,TEJT18  電子- 電子設備,20.37,4,0.94,3.99,1.53,-24,-6.88,-6.88,445.72,992.27,1392.05,1392.05,1520.01,-9.12,5.17,-2.67,1.47
6425 易發,6425,6425,2022/9/30,5,電子設備,M23H,TEJT18  電子- 電子設備,18.99,3,0.05,0.34,0.12,-8.43,90.86,90.86,64.03,104.99,110.04,110.04,77.39,-11.58,1.47,-2.4,0.96
6425 易發,6425,6425,2022/6/30,5,電子設備,M23H,TEJT18  電子- 電子設備,20.52,2,-0.49,-2.49,-0.86,-8.25,-19.11,-19.11,-427.21,-310.39,-206.98,-206.98,-214.71,2.28,-1.62,-3.01,-0.64
6425 易發,6425,6425,2022/3/31,5,電子設備,M23H,TEJT18  電子- 電子設備,23.55,1,0.63,3.34,1.15,-2.19,374.64,374.64,117.33,133.39,134.34,134.34,133.63,20.19,0.15,-2.9,3.31
6425 易發,6425,6425,2021/12/30,5,電子設備,M23H,TEJT18  電子- 電子設備,27.93,4,0.06,0.35,0.12,31.69,137.67,137.67,147.68,113.39,111.61,111.61,111.6,7.5,-12.49,-10.93,-0.02
6425 易發,6425,6425,2021/9/30,5,電子設備,M23H,TEJT18  電子- 電子設備,24.71,3,-0.59,-2.83,-0.96,11.87,-49.14,-49.14,-129.32,-76.12,-12.24,-12.24,-10.7,22.38,-14.14,-6.75,-0.15
6425 易發,6425,6425,2021/6/30,5,電子設備,M23H,TEJT18  電子- 電子設備,23.03,2,-0.16,-0.85,-0.33,40.98,13.89,13.89,-38.92,-131.1,-144.52,-144.52,-144.5,24.69,-5.82,0.24,-0.74
6425 易發,6425,6425,2021/3/31,5,電子設備,M23H,TEJT18  電子- 電子設備,27.98,1,-1.83,-7.98,-3.35,55.11,-68.53,-68.53,-707.35,-810.78,-612.92,-612.92,-617.93,14.06,-6.27,-1.07,-1.97
6426 統新,6426,6426,2023/6/30,27,通訊設備,M23K,TEJT15  電子- 網通,60.3,2,-1.06,-3.53,-3.12,-60.95,-111.89,-111.89,-290.8,-214.77,-237.73,-237.73,-236.24,-9.92,-9.23,,-5.27
6426 統新,6426,6426,2023/3/31,27,通訊設備,M23K,TEJT15  電子- 網通,63.41,1,-0.83,-2.48,-2.25,-59.9,-90.48,-90.48,-293.79,-230.96,-231.07,-231.07,-229.3,-5.09,-3.36,-24.7,-4.01
6426 統新,6426,6426,2022/12/30,27,通訊設備,M23K,TEJT15  電子- 網通,57.61,4,0.01,-0.02,-0.02,-15.61,14.73,14.73,2.14,-98.83,-95.57,-95.57,-100.74,4.45,0.94,-26.61,-0.42
6426 統新,6426,6426,2022/9/30,27,通訊設備,M23K,TEJT15  電子- 網通,70.08,3,0.91,2.74,2.38,34.52,93.1,93.1,230.81,484.11,438.71,438.71,437.41,-2.11,1.02,0.19,3.3
6426 統新,6426,6426,2022/6/30,27,通訊設備,M23K,TEJT15  電子- 網通,55.15,2,0.78,2.32,2.02,30.86,27.75,27.75,158.04,608.44,109.21,109.21,115.96,-0.48,-9.24,3.47,1.39
6426 統新,6426,6426,2022/3/31,27,通訊設備,M23K,TEJT15  電子- 網通,64.86,1,0.63,1.87,1.71,37.35,17.91,17.91,245.09,1649.57,1801.49,1801.49,1630.58,-3.91,-4.83,9.16,2.11
6426 統新,6426,6426,2021/12/30,27,通訊設備,M23K,TEJT15  電子- 網通,72.79,4,0.17,0.06,0.06,-6.57,-41.58,-41.58,-60.76,-46.92,-45.56,-45.56,-44.96,-9.39,-6.51,20.93,0.02
6426 統新,6426,6426,2021/9/30,27,通訊設備,M23K,TEJT15  電子- 網通,55.53,3,-0.27,-0.77,-0.69,-45.06,-69.92,-69.92,-120.38,-119.9,-122.53,-122.53,-122.61,-3.18,-6,6.95,-3.51
6426 統新,6426,6426,2021/6/30,27,通訊設備,M23K,TEJT15  電子- 網通,72.01,2,0.37,1.03,0.95,-29.24,-44.41,-44.41,-81.28,-89.24,-67.08,-67.08,-67.67,-1.27,5.34,7.06,-1.74
6426 統新,6426,6426,2021/3/31,27,通訊設備,M23K,TEJT15  電子- 網通,89.9,1,0.03,0.09,0.08,-21.83,-34.68,-34.68,-85.39,-96.2,-96.5,-96.5,-96.11,-8.98,1.62,23.17,-1.98
6431 光麗-KY,6431,6431,2023/6/30,22,其他化學,M17Z,TEJN11  傳產- 其他化學,20.1,,,,,,,,,,,,,,,,
6431 光麗-KY,6431,6431,2023/3/31,22,其他化學,M17Z,TEJN11  傳產- 其他化學,21.05,1,-0.46,-3.45,-2.06,-7.91,62.24,62.24,22.88,13.78,15.9,14.92,14.92,-7.82,-11.6,10.22,-0.34
6431 光麗-KY,6431,6431,2022/12/30,22,其他化學,M17Z,TEJN11  傳產- 其他化學,20.35,4,-0.17,-3.06,-1.86,-28.82,-33.76,-33.76,-215.53,-402.64,-646.53,-620.62,-601.22,-10.69,-9.39,11.47,-0.87
6431 光麗-KY,6431,6431,2022/9/30,22,其他化學,M17Z,TEJN11  傳產- 其他化學,20.8,3,-0.09,0.03,0.02,-12.62,-32.5,-32.5,-373.72,-628.67,-143.75,-4715.6,-4856.88,-10.47,-4.71,29.41,-0.56
6431 光麗-KY,6431,6431,2022/6/30,22,其他化學,M17Z,TEJN11  傳產- 其他化學,25.3,2,-0.44,-5.02,-3.03,102.27,-22.77,-22.77,-473.89,-154.64,-165.79,-143.13,-312.85,-7.27,-4.28,40.85,-6.33
6431 光麗-KY,6431,6431,2022/3/31,22,其他化學,M17Z,TEJN11  傳產- 其他化學,31.95,1,-0.53,-1.01,-0.61,171.64,523.2,523.2,-213.33,-1534.04,-1272.5,-1256.8,-1256.8,143.2,69.08,1375.56,-0.99
6431 光麗-KY,6431,6431,2021/12/30,22,其他化學,M17Z,TEJN11  傳產- 其他化學,27.2,4,-0.06,0.97,0.57,280.26,985.08,985.08,182.07,366.64,169.55,45.79,45.79,230.46,136.6,1251.31,1.18
6431 光麗-KY,6431,6431,2021/9/30,22,其他化學,M17Z,TEJN11  傳產- 其他化學,29.85,3,-0.14,-0.34,-0.19,251.99,652.77,652.77,111.53,97.51,92.99,100.37,100.37,236.61,133.94,1506.45,3.45
6431 光麗-KY,6431,6431,2021/6/30,22,其他化學,M17Z,TEJN11  傳產- 其他化學,36,2,0.75,5.79,3.82,-24.14,531.37,531.37,69.28,390.77,289.99,386.8,70.04,225.41,127.85,2285.21,16.95
6431 光麗-KY,6431,6431,2021/3/31,22,其他化學,M17Z,TEJN11  傳產- 其他化學,36.8,1,-0.05,-1.59,-1.37,-38.59,427.89,427.89,-3.24,74.42,78.49,78.49,78.49,8.09,37.78,85.8,2
6432 今展科,6432,6432,2023/6/30,28,電子零組件,M23D,TEJT13  電子- 被動元件,33.23,2,0.46,-0.37,-0.22,-5.86,-1.4,-1.4,464.07,-1.61,2.82,2.82,-9.1,-7.79,-4.46,,0.07
6432 今展科,6432,6432,2023/3/31,28,電子零組件,M23D,TEJT13  電子- 被動元件,36.1,1,0.16,0.93,0.59,-30.95,-29.1,-29.1,-79.47,-83.32,-78.48,-78.48,-81.44,-7,-3.54,,-1.37
6432 今展科,6432,6432,2022/12/30,28,電子零組件,M23D,TEJT13  電子- 被動元件,29.35,4,-0.28,-1.95,-1.26,-29.89,-37.91,-37.91,-104.54,-176.93,-154.08,-154.08,-157.58,-7.93,0.61,4.4,-1.85
6432 今展科,6432,6432,2022/9/30,28,電子零組件,M23D,TEJT13  電子- 被動元件,31.6,3,0.59,2.71,1.66,-30.15,-46.91,-46.91,-137.77,-27.21,-17.04,-17.04,-26.05,-5.63,5.29,,-0.12
6432 今展科,6432,6432,2022/6/30,28,電子零組件,M23D,TEJT13  電子- 被動元件,24.89,2,0.44,0.74,0.43,-26.17,-39.45,-39.45,-101.22,-58.3,-51.45,-51.45,-38.59,-5.58,0.71,,-0.86
6432 今展科,6432,6432,2022/3/31,28,電子零組件,M23D,TEJT13  電子- 被動元件,33.97,1,0.75,5.14,3.06,17.1,-11.81,-11.81,-56.94,-18.29,2.4,2.4,11.57,23.55,10.02,,0.17
6432 今展科,6432,6432,2021/12/30,28,電子零組件,M23D,TEJT13  電子- 被動元件,35.2,4,0.53,2.6,1.53,14.59,0.11,0.11,-49.77,-42,-10.98,-10.98,18.87,21.77,8.72,18.37,-0.04
6432 今展科,6432,6432,2021/9/30,28,電子零組件,M23D,TEJT13  電子- 被動元件,30.59,3,0.71,2.73,1.54,12.33,8.32,8.32,-18.8,-2.04,-10.93,-10.93,4.98,22.62,15,,-0.13
6432 今展科,6432,6432,2021/6/30,28,電子零組件,M23D,TEJT13  電子- 被動元件,39.67,2,0.93,3.14,1.88,40.42,26.15,26.15,27.7,33.2,21.04,21.04,20.04,29.16,41.87,,0.47
6432 今展科,6432,6432,2021/3/31,28,電子零組件,M23D,TEJT13  電子- 被動元件,34.24,1,0.75,2.55,1.7,34.04,57.94,57.94,210.81,159.32,136.26,136.26,89.01,8.15,33.58,,1.15
6435 大中,6435,6435,2023/6/30,24,半導體,M23G,TEJT17  電子- IC設計,101,2,1.06,2.54,1.44,-32.17,-65.9,-65.9,-84.76,-80.55,-80.55,-80.55,-80.55,-4.45,4.82,0.99,-5.67
6435 大中,6435,6435,2023/3/31,24,半導體,M23G,TEJT17  電子- IC設計,104,1,0.7,3.98,2.34,-36.69,-63.45,-63.45,-81.68,-86.67,-86.67,-86.67,-86.67,-6.3,8.65,-1.13,-6.03
6435 大中,6435,6435,2022/12/30,24,半導體,M23G,TEJT17  電子- IC設計,97.5,4,0.64,1.67,0.99,-42.59,-57.8,-57.8,-81.91,-83.44,-83.37,-83.37,-83.37,1.47,5.16,3.75,-4.11
6435 大中,6435,6435,2022/9/30,24,半導體,M23G,TEJT17  電子- IC設計,99.9,3,2.24,3.22,1.76,-28.73,-36.14,-36.14,-52.55,-45.4,-47.38,-47.38,-47.38,43.13,23.27,6.53,-2.36
6435 大中,6435,6435,2022/6/30,24,半導體,M23G,TEJT17  電子- IC設計,115.83,2,5.51,6.12,3.07,32.27,75.79,75.79,88.82,96.08,88.99,88.99,88.99,59.78,36.6,5.07,3.17
6435 大中,6435,6435,2022/3/31,24,半導體,M23G,TEJT17  電子- IC設計,151.61,1,5.26,11.2,6.01,33.34,116.6,116.6,157.2,161.17,151.73,151.73,151.73,67.33,43.06,10.17,4.34
6435 大中,6435,6435,2021/12/30,24,半導體,M23G,TEJT17  電子- IC設計,137.96,4,3.82,17.51,10.94,16.52,70.92,70.92,81.42,91.21,94.35,94.35,94.35,69.02,45.53,14.48,3.5
6435 大中,6435,6435,2021/9/30,24,半導體,M23G,TEJT17  電子- IC設計,110.65,3,4.25,12.19,7.79,11.19,72.51,72.51,104.27,106.66,82.47,82.47,82.47,21.97,31.64,48.49,3.67
6435 大中,6435,6435,2021/6/30,24,半導體,M23G,TEJT17  電子- IC設計,110.42,2,2.91,10.73,6.31,23.24,68.94,68.94,127.42,128.52,101.78,101.78,101.78,23.24,27.43,59.56,3
6435 大中,6435,6435,2021/3/31,24,半導體,M23G,TEJT17  電子- IC設計,119.96,1,2.1,12.89,8.05,32.01,44.48,44.48,101.07,78.24,68.11,68.11,68.11,15.06,24.65,63.78,1.96
6438 迅得,6438,6438,2023/6/30,31,電子設備,M23H,TEJT18  電子- 電子設備,115.5,2,2.38,3.48,1.54,12.02,18.19,18.19,22,15.93,1.02,1.02,0.43,-0.99,9.15,9.72,0.12
6438 迅得,6438,6438,2023/3/31,31,電子設備,M23H,TEJT18  電子- 電子設備,98.73,1,2.64,5.5,2.47,26.54,8.73,8.73,20.58,12.4,22.94,22.94,22.68,23.07,8.86,7.66,0.57
6438 迅得,6438,6438,2022/12/30,31,電子設備,M23H,TEJT18  電子- 電子設備,79.92,4,1.65,2.65,1.21,15.54,-13.32,-13.32,-18.51,-23.29,-37.46,-37.46,-37.32,27.97,10.99,8.45,-0.76
6438 迅得,6438,6438,2022/9/30,31,電子設備,M23H,TEJT18  電子- 電子設備,80.3,3,3.2,6.88,2.96,15.75,5.23,5.23,17.56,23.75,22.63,22.63,21.75,39.51,18.24,5.04,0.65
6438 迅得,6438,6438,2022/6/30,31,電子設備,M23H,TEJT18  電子- 電子設備,79.08,2,2.36,4.02,1.8,18.65,2.14,2.14,-7.68,1.03,6.32,6.32,6.55,53.05,42.64,-4.5,0.2
6438 迅得,6438,6438,2022/3/31,31,電子設備,M23H,TEJT18  電子- 電子設備,108.39,1,2.21,6.58,3.37,20.7,20.19,20.19,25.13,29.91,26.8,26.8,27.01,32.17,55.21,-4.05,0.53
6438 迅得,6438,6438,2021/12/30,31,電子設備,M23H,TEJT18  電子- 電子設備,102.62,4,2.91,6.75,3.59,28.55,38.4,38.4,19.73,20.67,32.13,32.13,33.1,30.11,55.15,-5.14,0.78
6438 迅得,6438,6438,2021/9/30,31,電子設備,M23H,TEJT18  電子- 電子設備,89.74,3,2.85,6.65,3.24,54.49,75.43,75.43,113.61,108.02,122.76,122.76,124.65,36.04,53.29,-4.88,1.92
6438 迅得,6438,6438,2021/6/30,31,電子設備,M23H,TEJT18  電子- 電子設備,86.91,2,2.56,6.89,2.97,41.73,25.21,25.21,34.39,35.33,30.53,30.53,32.66,28.99,26.87,-4.41,0.73
6438 迅得,6438,6438,2021/3/31,31,電子設備,M23H,TEJT18  電子- 電子設備,85.37,1,2,5.14,2.22,58.75,84.81,84.81,283.43,246.67,260.6,260.6,231.85,30.31,16.16,-4.74,1.79
6441 廣錠,6441,6441,2023/6/30,25,電子零組件,M23D,TEJT14  電子- 電子零組件其他,64.2,2,-0.8,-2.98,-1.94,75.23,92.92,92.92,-123.32,-3365.82,-292,-292,-918.39,-11.91,40.66,,-1.34
6441 廣錠,6441,6441,2023/3/31,25,電子零組件,M23D,TEJT14  電子- 電子零組件其他,61.54,1,-0.46,-1.95,-1.1,29.93,71.46,71.46,-7.99,-545.99,-273.3,-273.3,-840.26,-15.72,-1.54,70.24,-0.66
6441 廣錠,6441,6441,2022/12/30,25,電子零組件,M23D,TEJT14  電子- 電子零組件其他,49.9,4,-0.12,-0.54,-0.26,-0.93,-60.94,-60.94,-226.42,-121.21,-112.87,-112.87,-95.78,-31.51,-18.46,72.71,-1.5
6441 廣錠,6441,6441,2022/9/30,25,電子零組件,M23D,TEJT14  電子- 電子零組件其他,39.31,3,0.45,1.85,0.81,-15.91,10897.05,10897.05,79.62,134.12,125.5,125.5,130.01,-13.76,-13.38,103.2,4.23
6441 廣錠,6441,6441,2022/6/30,25,電子零組件,M23D,TEJT14  電子- 電子零組件其他,38.73,2,-0.2,-0.92,-0.43,-87.49,67.35,67.35,57.99,98.11,81.74,81.74,92.61,-28.01,-19.97,-9.93,1.75
6441 廣錠,6441,6441,2022/3/31,25,電子零組件,M23D,TEJT14  電子- 電子零組件其他,45.62,1,-0.11,-0.45,-0.21,-46.41,352.46,352.46,54.85,93.31,89.5,89.5,95.59,-31.82,-17.31,-20.51,1.64
6441 廣錠,6441,6441,2021/12/30,25,電子零組件,M23D,TEJT14  電子- 電子零組件其他,55.53,4,0.67,3.45,1.54,-59.55,343.86,343.86,119.04,312.2,290.92,290.92,11.28,-9.23,9.89,-13.49,2.25
6441 廣錠,6441,6441,2021/9/30,25,電子零組件,M23D,TEJT14  電子- 電子零組件其他,40.38,3,-1.53,-6.06,-2.52,-22.36,-98.23,-98.23,-97.43,-134.42,-226.55,-226.55,-181.81,45.59,10.23,-35.37,-1.5
6441 廣錠,6441,6441,2021/6/30,25,電子零組件,M23D,TEJT14  電子- 電子零組件其他,78.02,2,-1.08,-4.04,-1.63,299.4,-71.1,-71.1,-269.49,-236.76,-246.19,-246.19,-190.61,56.15,58.62,-2.97,-0.91
6441 廣錠,6441,6441,2021/3/31,25,電子零組件,M23D,TEJT14  電子- 電子零組件其他,120.03,1,-1.16,-4.24,-1.67,-26.49,-93.51,-93.51,-339.67,-375.23,-396.01,-396.01,-382.97,90.35,79.85,45.71,-2.11
6442 光聖,6442,6442,2023/6/30,27,通訊設備,M23K,TEJT15  電子- 網通,50.01,2,1.07,2.96,1.7,-9.29,2.72,2.72,9.44,-5.6,-14.29,-14.29,-14.53,4.3,4.53,,-0.32
6442 光聖,6442,6442,2023/3/31,27,通訊設備,M23K,TEJT15  電子- 網通,52.44,1,0.05,0.14,0.08,-10.52,-17.18,-17.18,-63.97,-94.24,-95.31,-95.31,-95.25,3.68,5.59,,-2.05
6442 光聖,6442,6442,2022/12/30,27,通訊設備,M23K,TEJT15  電子- 網通,42.42,4,0.13,0.06,0.04,-6.86,14.4,14.4,-5.14,-71.08,-72.5,-72.5,-73.43,10.38,14.66,-0.62,-0.63
6442 光聖,6442,6442,2022/9/30,27,通訊設備,M23K,TEJT15  電子- 網通,45.63,3,2.34,8.57,4.99,14.43,124.67,124.67,220.35,482.12,579.28,579.28,579.02,13.24,17.26,,4.15
6442 光聖,6442,6442,2022/6/30,27,通訊設備,M23K,TEJT15  電子- 網通,38.71,2,1.25,3.97,2.26,5.85,37.08,37.08,-16.63,139.06,138,138,140.66,3.96,8.83,,1.57
6442 光聖,6442,6442,2022/3/31,27,通訊設備,M23K,TEJT15  電子- 網通,34.35,1,1.13,5.69,3.22,2.42,50.24,50.24,224.5,362.45,428.57,428.57,438,7.06,6.43,,1.99
6442 光聖,6442,6442,2021/12/30,27,通訊設備,M23K,TEJT15  電子- 網通,34.06,4,0.48,2.24,1.27,0.36,38.59,38.59,376.26,290.57,285.45,285.45,295.81,6.32,1.67,-3.36,1.66
6442 光聖,6442,6442,2021/9/30,27,通訊設備,M23K,TEJT15  電子- 網通,33.07,3,0.34,1.11,0.62,17.81,7.73,7.73,-16.24,212.06,173.4,173.4,176.22,3,-1.51,,0.48
6442 光聖,6442,6442,2021/6/30,27,通訊設備,M23K,TEJT15  電子- 網通,31.78,2,0.52,1.74,0.97,24.97,57.82,57.82,221.73,1313.36,383.24,383.24,354.37,7.07,-1.38,,0.96
6442 光聖,6442,6442,2021/3/31,27,通訊設備,M23K,TEJT15  電子- 網通,29.2,1,0.21,0.51,0.3,24.49,138.27,138.27,143.34,158.09,138.76,138.76,143.53,2.78,-3.41,,1.7
6443 元晶,6443,6443,2023/6/30,26,光電/ IO,M23C,TEJT07  電子- 太陽能,35.18,2,0.3,2.25,1.29,25.24,92.96,98.23,469.87,951.9,894.18,894.18,480.63,4.28,22.75,17.41,2.56
6443 元晶,6443,6443,2023/3/31,26,光電/ IO,M23C,TEJT07  電子- 太陽能,37.73,1,0.37,2.82,1.56,8.64,44.95,47.33,72.61,549.28,509.83,509.83,556.44,12.32,22.2,12.32,1.65
6443 元晶,6443,6443,2022/12/30,26,光電/ IO,M23C,TEJT07  電子- 太陽能,33.95,4,0.27,2.03,1.08,26.27,-11.89,-11.42,-50.41,-53.53,-49.51,-49.51,-42.52,10.54,19.91,14.98,-0.72
