公司,年月,上市別,證期會代碼,TSE 產業別,TEJ產業_名稱,ROA－綜合損益,季別,實收資本額(元),ROE(A)－稅後,當季季底P/E,當季季底P/B,營收成長率,營業毛利成長率,已實現銷貨毛利成長率,營業利益成長率,稅前淨利成長率,稅後淨利成長率,經常淨利成長率,常續淨利成長率,總資產成長率,淨值成長率,折舊性FA成長率,總資產報酬成長率,季底每股稅後淨利,收盤價(元),市值(百萬元),公司規模
5371 中光電,2023/3/31,OTC,5371,26,光電/ IO,1.68 ,1,3909811100 ,0.78 ,18.61 ,1.21 ,-27.15 ,-20.46 ,-20.46 ,-80.23 ,-56.42 ,-60.62 ,-60.62 ,84.73 ,-15.77 ,1.45 ,4.86 ,-0.38 ,0.65 ,63.77 ,26509 ,中
5371 中光電,2022/12/30,OTC,5371,26,光電/ IO,3.31 ,4,3909811100 ,9.79 ,15.22 ,0.98 ,-0.10 ,8.28 ,8.28 ,30.62 ,13.92 ,18.35 ,18.35 ,-53.86 ,-9.13 ,3.57 ,7.73 ,1.07 ,6.03 ,53.52 ,22247 ,中
5371 中光電,2022/9/30,OTC,5371,26,光電/ IO,3.13 ,3,3909811100 ,8.47 ,13.18 ,0.96 ,11.21 ,17.93 ,17.93 ,65.00 ,32.35 ,38.26 ,38.26 ,-68.36 ,-2.36 ,8.60 ,8.40 ,1.22 ,5.08 ,52.11 ,21660 ,中
5371 中光電,2022/6/30,OTC,5371,26,光電/ IO,1.48 ,2,3909811100 ,5.55 ,9.10 ,0.91 ,18.62 ,19.89 ,19.89 ,117.30 ,43.16 ,45.55 ,45.55 ,-36.94 ,11.32 ,8.49 ,6.85 ,0.81 ,3.30 ,43.87 ,19627 ,中
5371 中光電,2022/3/31,OTC,5371,26,光電/ IO,1.92 ,1,3909811100 ,2.04 ,12.89 ,1.26 ,31.07 ,21.60 ,21.60 ,312.88 ,33.12 ,35.10 ,35.10 ,-124.70 ,24.16 ,11.42 ,6.61 ,0.27 ,1.22 ,61.44 ,27486 ,中
5371 中光電,2021/12/30,OTC,5371,26,光電/ IO,5.14 ,4,3909811100 ,8.30 ,15.94 ,1.63 ,17.43 ,17.88 ,17.88 ,137.89 ,51.65 ,46.17 ,46.17 ,33.97 ,30.03 ,-2.90 ,5.18 ,1.39 ,5.20 ,80.75 ,36127 ,中
5371 中光電,2021/9/30,OTC,5371,26,光電/ IO,3.17 ,3,3909811100 ,6.28 ,10.87 ,1.03 ,12.20 ,13.96 ,13.96 ,122.96 ,51.28 ,47.51 ,47.51 ,22.90 ,22.93 ,-3.73 ,6.68 ,1.00 ,3.85 ,47.98 ,21465 ,中
5371 中光電,2021/6/30,OTC,5371,26,光電/ IO,1.28 ,2,3909811100 ,3.91 ,12.77 ,1.20 ,14.04 ,15.62 ,15.62 ,256.31 ,87.60 ,96.06 ,96.06 ,53.20 ,16.25 ,-3.14 ,4.53 ,0.89 ,2.39 ,50.05 ,23967 ,中
5371 中光電,2021/3/31,OTC,5371,26,光電/ IO,0.50 ,1,3909811100 ,1.56 ,11.22 ,1.14 ,19.77 ,25.15 ,25.15 ,141.44 ,38774.94 ,723.89 ,723.89 ,161.46 ,8.37 ,-4.11 ,3.89 ,0.80 ,0.99 ,46.54 ,22286 ,中
5381 合正,2023/6/30,OTC,5381,28,主機板,13.76 ,2,2101568370 ,3.70 ,81.97 ,3.39 ,350.61 ,217.22 ,217.22 ,2773.42 ,615.28 ,612.74 ,612.74 ,618.51 ,292.52 ,69.56 ,1582.19 ,5.10 ,0.19 ,21.00 ,4413 ,中
5381 合正,2023/3/31,OTC,5381,28,主機板,-0.54 ,1,2101568370 ,0.27 ,179.21 ,3.31 ,158.76 ,93.04 ,93.04 ,964.47 ,50.25 ,37.63 ,37.63 ,38.14 ,246.65 ,23.56 ,1763.80 ,0.31 ,0.01 ,15.70 ,3299 ,中
5381 合正,2022/12/30,OTC,5381,28,主機板,10.88 ,4,2101568370 ,2.26 ,62.13 ,1.33 ,-16.52 ,-17.79 ,-17.79 ,-206.13 ,40.33 ,34.30 ,34.30 ,38.25 ,9.63 ,12.81 ,-25.43 ,0.32 ,0.10 ,6.00 ,1081 ,中
5381 合正,2022/9/30,OTC,5381,28,主機板,-4.52 ,3,2101568370 ,1.53 ,58.62 ,1.54 ,-15.73 ,-18.98 ,-18.98 ,-157.13 ,99.91 ,103.19 ,103.19 ,115.57 ,1.06 ,0.86 ,-6.54 ,0.60 ,0.06 ,5.83 ,1050 ,中
5381 合正,2022/6/30,OTC,5381,28,主機板,5.74 ,2,2101568370 ,0.74 ,74.25 ,1.38 ,-18.83 ,-22.77 ,-22.77 ,-143.05 ,48.22 ,67.42 ,67.42 ,84.45 ,17.30 ,11.58 ,-8.53 ,0.22 ,0.03 ,5.87 ,1058 ,中
5381 合正,2022/3/31,OTC,5381,28,主機板,10.04 ,1,2101568370 ,0.23 ,85.42 ,1.37 ,-23.56 ,-17.62 ,-17.62 ,-418.55 ,74.06 ,258.03 ,258.03 ,279.36 ,23.98 ,17.49 ,-17.02 ,0.10 ,0.01 ,6.12 ,1103 ,中
5381 合正,2021/12/30,OTC,5381,28,主機板,4.48 ,4,2101568370 ,1.84 ,91.21 ,1.52 ,12.75 ,3.52 ,3.52 ,1057.16 ,354.20 ,389.56 ,389.56 ,23.82 ,11.47 ,4.99 ,-11.60 ,1.36 ,0.07 ,6.09 ,1097 ,中
5381 合正,2021/9/30,OTC,5381,28,主機板,-1.00 ,3,2101568370 ,0.77 ,87.88 ,1.65 ,15.03 ,10.37 ,10.37 ,-10.34 ,95.21 ,83.00 ,83.00 ,76.46 ,6.12 ,-0.88 ,-39.25 ,0.27 ,0.03 ,6.20 ,1117 ,中
5381 合正,2021/6/30,OTC,5381,28,主機板,0.36 ,2,2101568370 ,0.48 ,87.72 ,1.38 ,16.11 ,15.80 ,15.80 ,24.39 ,14.02 ,-6.28 ,-6.28 ,-4.06 ,1.28 ,0.50 ,-36.15 ,-0.05 ,0.02 ,5.26 ,948 ,小
5381 合正,2021/3/31,OTC,5381,28,主機板,0.07 ,1,2101568370 ,0.07 ,124.41 ,1.47 ,11.88 ,18.15 ,18.15 ,-65.79 ,-67.60 ,-83.53 ,-83.53 ,-82.57 ,0.15 ,0.26 ,-44.59 ,-0.37 ,0.00 ,5.61 ,1011 ,中
5383 金利,2023/6/30,OTC,5383,31,電子零組件,-2.44 ,2,794003990 ,-2.71 ,282.31 ,4.96 ,-18.33 ,-35.40 ,-35.40 ,-101.46 ,-107.93 ,-145.38 ,-145.38 ,-151.89 ,-6.47 ,-7.83 ,14.55 ,-3.37 ,-0.50 ,36.10 ,2866 ,中
5383 金利,2023/3/31,OTC,5383,31,電子零組件,0.00 ,1,794003990 ,-0.56 ,33.85 ,3.68 ,-14.35 ,-18.27 ,-18.27 ,-82.08 ,-84.02 ,-124.07 ,-124.07 ,-130.16 ,-3.57 ,-3.81 ,21.67 ,-1.24 ,-0.17 ,29.05 ,2307 ,中
5383 金利,2022/12/30,OTC,5383,31,電子零組件,3.68 ,4,794003990 ,6.08 ,22.34 ,3.19 ,10.24 ,7.35 ,7.35 ,3.57 ,3.54 ,-8.88 ,-8.88 ,-5.80 ,6.31 ,2.25 ,27.93 ,-0.91 ,0.20 ,25.60 ,2033 ,中
5383 金利,2022/9/30,OTC,5383,31,電子零組件,4.30 ,3,794003990 ,5.80 ,19.17 ,3.06 ,12.51 ,7.54 ,7.54 ,13.24 ,29.58 ,33.35 ,33.35 ,40.96 ,16.78 ,6.45 ,21.60 ,0.00 ,0.30 ,25.25 ,2005 ,中
5383 金利,2022/6/30,OTC,5383,31,電子零組件,3.61 ,2,794003990 ,5.81 ,15.95 ,3.64 ,32.54 ,74.12 ,74.12 ,405.37 ,482.33 ,1284.13 ,1284.13 ,2618.98 ,22.19 ,8.75 ,10.92 ,1.84 ,0.36 ,29.70 ,2358 ,中
5383 金利,2022/3/31,OTC,5383,31,電子零組件,2.68 ,1,794003990 ,2.31 ,26.90 ,4.73 ,40.51 ,101.10 ,101.10 ,1091.21 ,6338.06 ,1467.33 ,1467.33 ,762.15 ,27.08 ,13.44 ,11.04 ,0.95 ,0.16 ,38.15 ,3029 ,中
5383 金利,2021/12/30,OTC,5383,31,電子零組件,3.07 ,4,794003990 ,6.97 ,42.84 ,6.08 ,43.15 ,167.66 ,167.66 ,241.55 ,313.88 ,222.17 ,222.17 ,165.47 ,22.01 ,6.83 ,3.16 ,6.11 ,0.33 ,46.25 ,3672 ,中
5383 金利,2021/9/30,OTC,5383,31,電子零組件,1.92 ,3,794003990 ,4.64 ,56.75 ,3.68 ,39.24 ,168.03 ,168.03 ,220.55 ,345.72 ,223.25 ,223.25 ,153.03 ,10.03 ,5.88 ,2.30 ,4.10 ,0.21 ,27.50 ,2184 ,中
5383 金利,2021/6/30,OTC,5383,31,電子零組件,0.12 ,2,794003990 ,0.45 ,,3.32 ,34.23 ,136.49 ,136.49 ,138.39 ,254.40 ,129.45 ,129.45 ,103.88 ,5.88 ,1.31 ,-3.18 ,1.17 ,-0.07 ,24.00 ,1906 ,中
5383 金利,2021/3/31,OTC,5383,31,電子零組件,0.05 ,1,794003990 ,-0.19 ,,3.64 ,50.23 ,1222.07 ,1222.07 ,92.28 ,106.81 ,68.77 ,68.77 ,91.55 ,1.75 ,-1.29 ,-10.02 ,0.19 ,-0.06 ,26.50 ,2104 ,中
5386 青雲,2023/6/30,OTC,5386,25,主機板,3.24 ,2,286342190 ,5.48 ,22.26 ,3.15 ,-53.01 ,-34.34 ,-34.34 ,-48.18 ,0.23 ,4.73 ,4.73 ,4.73 ,-32.79 ,10.22 ,-36.30 ,-0.29 ,0.89 ,51.90 ,1493 ,中
5386 青雲,2023/3/31,OTC,5386,25,主機板,1.52 ,1,286342190 ,2.55 ,16.50 ,2.31 ,-65.84 ,-27.35 ,-27.35 ,-37.72 ,-15.33 ,-13.31 ,-13.31 ,-13.31 ,-61.94 ,7.25 ,-25.64 ,-0.41 ,0.41 ,36.93 ,1062 ,中
5386 青雲,2022/12/30,OTC,5386,25,主機板,4.48 ,4,286342190 ,11.66 ,13.90 ,2.04 ,7.03 ,29.73 ,29.73 ,47.08 ,-6.85 ,-13.12 ,-13.12 ,5.99 ,-44.46 ,9.85 ,-26.06 ,-0.31 ,1.90 ,32.37 ,931 ,小
5386 青雲,2022/9/30,OTC,5386,25,主機板,2.68 ,3,286342190 ,7.28 ,15.29 ,1.88 ,30.96 ,10.95 ,10.95 ,2.54 ,-26.28 ,-32.31 ,-32.31 ,-19.45 ,-27.44 ,6.97 ,-26.35 ,-0.79 ,1.16 ,28.46 ,819 ,小
5386 青雲,2022/6/30,OTC,5386,25,主機板,1.88 ,2,286342190 ,5.76 ,14.88 ,1.91 ,48.79 ,29.84 ,29.84 ,42.81 ,-15.64 ,-24.85 ,-24.85 ,-24.85 ,33.02 ,8.67 ,46.25 ,-0.39 ,0.91 ,28.15 ,820 ,小
5386 青雲,2022/3/31,OTC,5386,25,主機板,0.80 ,1,286342190 ,3.20 ,18.63 ,2.58 ,43.70 ,29.24 ,29.24 ,41.77 ,-10.05 ,-11.27 ,-11.27 ,-11.27 ,103.40 ,10.28 ,26.78 ,-0.07 ,0.50 ,37.94 ,1105 ,中
5386 青雲,2021/12/30,OTC,5386,25,主機板,3.52 ,4,286342190 ,14.70 ,20.24 ,2.98 ,33.39 ,45.51 ,45.51 ,92.75 ,134.93 ,143.79 ,143.79 ,106.55 ,61.07 ,9.06 ,27.68 ,3.91 ,2.36 ,42.53 ,1239 ,中
5386 青雲,2021/9/30,OTC,5386,25,主機板,3.28 ,3,286342190 ,11.62 ,17.83 ,2.36 ,27.06 ,35.42 ,35.42 ,81.44 ,115.34 ,122.31 ,122.31 ,95.40 ,113.81 ,11.95 ,30.12 ,2.80 ,1.85 ,33.09 ,964 ,小
5386 青雲,2021/6/30,OTC,5386,25,主機板,2.47 ,2,286342190 ,8.35 ,23.78 ,2.94 ,14.48 ,30.57 ,30.57 ,61.50 ,95.99 ,104.13 ,104.13 ,104.13 ,39.55 ,9.95 ,-24.06 ,1.79 ,1.31 ,39.69 ,1163 ,中
5386 青雲,2021/3/31,OTC,5386,25,主機板,1.63 ,1,286342190 ,3.95 ,53.29 ,4.76 ,1.82 ,19.71 ,19.71 ,30.94 ,34.52 ,34.44 ,34.44 ,34.44 ,6.64 ,6.13 ,-21.67 ,0.43 ,0.61 ,63.11 ,1850 ,中
5388 中磊,2023/6/30,TSE,5388,27,網路設備,2.27 ,2,2616391340 ,10.54 ,9.68 ,2.77 ,12.32 ,21.59 ,21.59 ,45.42 ,38.38 ,34.50 ,34.50 ,53.37 ,-1.10 ,10.62 ,11.92 ,0.76 ,4.01 ,105.00 ,27182 ,中
5388 中磊,2023/3/31,TSE,5388,27,網路設備,1.20 ,1,2616391340 ,5.29 ,9.31 ,2.63 ,23.55 ,30.61 ,30.61 ,74.32 ,60.25 ,56.54 ,56.54 ,95.46 ,7.86 ,12.82 ,18.11 ,0.50 ,1.97 ,90.28 ,24541 ,中
5388 中磊,2022/12/30,TSE,5388,27,網路設備,5.05 ,4,2616391340 ,21.15 ,8.44 ,2.01 ,47.09 ,52.05 ,52.05 ,129.56 ,125.05 ,121.46 ,121.46 ,140.51 ,28.73 ,18.90 ,12.86 ,3.41 ,7.49 ,72.66 ,19746 ,中
5388 中磊,2022/9/30,TSE,5388,27,網路設備,4.11 ,3,2616391340 ,14.49 ,10.36 ,2.11 ,50.37 ,50.78 ,50.78 ,170.09 ,165.99 ,164.45 ,164.45 ,182.52 ,28.72 ,24.25 ,12.98 ,2.60 ,5.10 ,75.04 ,20351 ,中
5388 中磊,2022/6/30,TSE,5388,27,網路設備,2.70 ,2,2616391340 ,8.98 ,13.42 ,2.31 ,42.28 ,41.97 ,41.97 ,154.69 ,167.29 ,150.63 ,150.63 ,160.52 ,27.64 ,8.90 ,6.67 ,1.49 ,3.04 ,77.23 ,20469 ,中
5388 中磊,2022/3/31,TSE,5388,27,網路設備,1.70 ,1,2616391340 ,3.92 ,18.00 ,2.41 ,32.05 ,28.75 ,28.75 ,115.25 ,121.69 ,130.54 ,130.54 ,75.34 ,25.13 ,2.90 ,1.57 ,0.59 ,1.27 ,73.09 ,19964 ,中
5388 中磊,2021/12/30,TSE,5388,27,網路設備,2.75 ,4,2616391340 ,10.80 ,19.69 ,2.32 ,21.62 ,4.22 ,4.22 ,-7.21 ,-7.48 ,-4.31 ,-4.31 ,-1.30 ,12.48 ,6.78 ,3.36 ,0.22 ,3.41 ,69.95 ,19106 ,中
5388 中磊,2021/9/30,TSE,5388,27,網路設備,1.52 ,3,2616391340 ,6.33 ,18.50 ,2.02 ,20.32 ,4.42 ,4.42 ,-20.18 ,-22.09 ,-19.71 ,-19.71 ,-22.39 ,25.67 ,5.42 ,9.73 ,-0.11 ,1.93 ,57.48 ,15699 ,中
5388 中磊,2021/6/30,TSE,5388,27,網路設備,1.04 ,2,2616391340 ,3.87 ,19.26 ,2.13 ,22.09 ,9.45 ,9.45 ,-6.58 ,-14.28 ,-7.04 ,-7.04 ,-25.15 ,23.39 ,18.50 ,14.45 ,0.17 ,1.21 ,61.19 ,17322 ,中
5388 中磊,2021/3/31,TSE,5388,27,網路設備,0.89 ,1,2616391340 ,1.78 ,17.20 ,2.32 ,41.10 ,30.79 ,30.79 ,61.14 ,65.07 ,60.03 ,60.03 ,42.19 ,26.04 ,6.51 ,19.90 ,0.28 ,0.55 ,65.90 ,18657 ,中
5392 能率,2023/6/30,OTC,5392,26,電子零組件,1.53 ,2,1689589900 ,0.76 ,93.24 ,0.67 ,-18.73 ,-22.18 ,-22.18 ,-645.81 ,-41.52 ,-27.04 ,-27.04 ,-302.95 ,-1.60 ,0.64 ,-9.86 ,-0.08 ,0.31 ,22.04 ,3768 ,中
5392 能率,2023/3/31,OTC,5392,26,電子零組件,1.41 ,1,1689589900 ,-0.75 ,154.07 ,0.65 ,-25.82 ,-39.85 ,-39.85 ,-431.31 ,-170.80 ,-209.69 ,-209.69 ,-335.61 ,-3.15 ,0.33 ,-7.34 ,-0.67 ,-0.25 ,21.30 ,3663 ,中
5392 能率,2022/12/30,OTC,5392,26,電子零組件,1.41 ,4,1689589900 ,0.36 ,17.67 ,0.64 ,-11.23 ,-12.25 ,-12.25 ,-93.72 ,-53.19 ,-88.38 ,-88.38 ,-78.17 ,-3.50 ,0.77 ,-5.14 ,-1.54 ,-0.58 ,20.16 ,3467 ,中
5392 能率,2022/9/30,OTC,5392,26,電子零組件,3.35 ,3,1689589900 ,1.31 ,11.23 ,0.63 ,-7.57 ,-12.22 ,-12.22 ,-106.24 ,-23.03 ,-42.11 ,-42.11 ,-31.96 ,-0.68 ,5.45 ,-5.09 ,-0.69 ,-0.02 ,20.56 ,3535 ,中
5392 能率,2022/6/30,OTC,5392,26,電子零組件,1.03 ,2,1689589900 ,1.06 ,13.23 ,0.65 ,-6.84 ,-17.42 ,-17.42 ,-112.62 ,-45.84 ,-54.81 ,-54.81 ,-67.14 ,-3.04 ,1.05 ,-5.43 ,-0.73 ,0.06 ,19.35 ,3374 ,中
5392 能率,2022/3/31,OTC,5392,26,電子零組件,1.43 ,1,1689589900 ,0.69 ,13.13 ,0.76 ,-1.34 ,-9.17 ,-9.17 ,-31.33 ,-43.16 ,-50.90 ,-50.90 ,-50.65 ,2.67 ,9.42 ,-5.74 ,-0.39 ,0.05 ,23.19 ,4045 ,中
5392 能率,2021/12/30,OTC,5392,26,電子零組件,0.59 ,4,1689589900 ,3.18 ,12.71 ,0.89 ,8.72 ,7.31 ,7.31 ,119.86 ,580.59 ,375.43 ,375.43 ,1334.74 ,2.31 ,6.74 ,-8.24 ,1.93 ,0.35 ,26.31 ,4589 ,中
5392 能率,2021/9/30,OTC,5392,26,電子零組件,-0.23 ,3,1689589900 ,2.39 ,12.41 ,0.83 ,10.50 ,13.07 ,13.07 ,264.65 ,598.56 ,241.45 ,241.45 ,3598.34 ,3.24 ,5.83 ,-9.14 ,1.78 ,0.37 ,24.61 ,4292 ,中
5392 能率,2021/6/30,OTC,5392,26,電子零組件,0.10 ,2,1689589900 ,2.42 ,14.62 ,0.96 ,16.47 ,28.68 ,28.68 ,728.30 ,513.10 ,279.28 ,279.28 ,367.21 ,7.22 ,10.01 ,-8.39 ,1.64 ,0.53 ,28.39 ,5014 ,中
5392 能率,2021/3/31,OTC,5392,26,電子零組件,0.57 ,1,1689589900 ,1.52 ,16.23 ,0.92 ,16.26 ,22.29 ,22.29 ,3130.89 ,165.26 ,142.11 ,142.11 ,229.74 ,7.38 ,5.48 ,-9.26 ,2.29 ,0.31 ,26.90 ,4750 ,中
5398 慕康生醫,2023/6/30,OTC,5398,20,藥,-1.30 ,2,494654600 ,-2.62 ,,1.39 ,-12.79 ,-45.28 ,-45.28 ,-580.93 ,-1073.84 ,-4195.91 ,-4195.91 ,-542.15 ,-6.88 ,-1.42 ,98.51 ,-2.36 ,-0.28 ,14.90 ,737 ,小
5398 慕康生醫,2023/3/31,OTC,5398,20,藥,-1.81 ,1,494654600 ,-2.66 ,,1.54 ,-11.83 ,-65.30 ,-65.30 ,-275.76 ,-245.98 ,-203.44 ,-203.44 ,-345.75 ,-4.61 ,-3.87 ,658.68 ,-1.58 ,-0.29 ,16.25 ,812 ,小
5398 慕康生醫,2022/12/30,OTC,5398,20,藥,-2.66 ,4,494654600 ,-1.23 ,,1.52 ,-26.74 ,-44.06 ,-44.06 ,-152.65 ,-123.44 ,-141.88 ,-141.88 ,-113.26 ,-6.04 ,-4.16 ,598.15 ,-3.65 ,-0.14 ,16.40 ,819 ,小
5398 慕康生醫,2022/9/30,OTC,5398,20,藥,0.07 ,3,494654600 ,0.02 ,237.69 ,1.55 ,-36.24 ,-47.88 ,-47.88 ,-125.28 ,-92.91 ,-99.46 ,-99.46 ,-84.55 ,-3.22 ,-3.57 ,429.48 ,-3.02 ,0.00 ,17.25 ,862 ,小
5398 慕康生醫,2022/6/30,OTC,5398,20,藥,-2.63 ,2,494654600 ,0.06 ,141.88 ,1.71 ,-44.15 ,-49.58 ,-49.58 ,-110.73 ,-93.41 ,-98.20 ,-98.20 ,-86.66 ,-2.61 ,-8.86 ,152.16 ,-2.97 ,0.01 ,18.36 ,924 ,小
5398 慕康生醫,2022/3/31,OTC,5398,20,藥,-2.06 ,1,494654600 ,-0.84 ,50.32 ,1.74 ,-36.29 ,-45.27 ,-45.27 ,-155.18 ,-146.62 ,-160.92 ,-160.92 ,-151.36 ,-6.38 ,-4.97 ,-44.07 ,-1.94 ,-0.09 ,19.06 ,959 ,小
5398 慕康生醫,2021/12/30,OTC,5398,20,藥,1.29 ,4,494654600 ,2.87 ,35.15 ,1.80 ,-4.44 ,-6.87 ,-6.87 ,93.72 ,17.52 ,-2.68 ,-2.68 ,65.92 ,0.08 ,-0.68 ,-48.17 ,-0.61 ,0.33 ,20.10 ,1011 ,中
5398 慕康生醫,2021/9/30,OTC,5398,20,藥,3.53 ,3,494654600 ,3.34 ,24.14 ,1.74 ,9.91 ,9.84 ,9.84 ,421.85 ,287.57 ,259.33 ,259.33 ,530.18 ,2.86 ,4.13 ,-56.98 ,1.70 ,0.39 ,19.95 ,1004 ,中
5398 慕康生醫,2021/6/30,OTC,5398,20,藥,3.82 ,2,494654600 ,3.28 ,22.99 ,1.52 ,27.37 ,24.33 ,24.33 ,743.93 ,227.39 ,217.03 ,217.03 ,822.50 ,-1.34 ,5.83 ,-50.68 ,1.73 ,0.38 ,17.64 ,899 ,小
5398 慕康生醫,2021/3/31,OTC,5398,20,藥,1.80 ,1,494654600 ,1.34 ,51.37 ,1.67 ,1.98 ,2.31 ,2.31 ,124.37 ,122.60 ,117.21 ,117.21 ,74.88 ,1.71 ,2.53 ,-45.55 ,0.50 ,0.16 ,19.01 ,969 ,小
5403 中菲,2023/6/30,OTC,5403,30,軟體服務,7.48 ,2,743089980 ,13.08 ,11.09 ,3.60 ,8.78 ,22.74 ,22.74 ,35.69 ,53.17 ,54.21 ,60.51 ,29.72 ,-15.02 ,0.30 ,-4.98 ,2.00 ,4.07 ,98.50 ,7319 ,中
5403 中菲,2023/3/31,OTC,5403,30,軟體服務,2.88 ,1,743089980 ,5.22 ,10.38 ,3.47 ,-34.83 ,-1.03 ,-1.03 ,26.61 ,19.03 ,32.99 ,19.71 ,17.78 ,11.51 ,13.50 ,,0.33 ,1.67 ,81.92 ,6384 ,中
5403 中菲,2022/12/30,OTC,5403,30,軟體服務,10.02 ,4,743089980 ,20.90 ,8.56 ,2.46 ,-39.07 ,-7.58 ,-7.58 ,4.41 ,8.46 ,24.33 ,8.45 ,10.48 ,12.18 ,14.20 ,-31.48 ,0.60 ,6.69 ,65.14 ,5077 ,中
5403 中菲,2022/9/30,OTC,5403,30,軟體服務,6.06 ,3,743089980 ,14.46 ,9.21 ,2.72 ,-38.73 ,-9.92 ,-9.92 ,-3.41 ,4.88 ,18.43 ,5.23 ,3.71 ,3.28 ,16.16 ,,0.18 ,4.38 ,65.23 ,5087 ,中
5403 中菲,2022/6/30,OTC,5403,30,軟體服務,3.53 ,2,743089980 ,8.75 ,8.54 ,2.85 ,-37.75 ,-4.70 ,-4.70 ,15.54 ,25.73 ,43.01 ,23.70 ,19.40 ,-8.10 ,15.64 ,,0.63 ,2.60 ,60.15 ,4962 ,中
5403 中菲,2022/3/31,OTC,5403,30,軟體服務,2.14 ,1,743089980 ,4.96 ,8.87 ,3.05 ,10.23 ,22.94 ,22.94 ,38.18 ,44.86 ,44.06 ,44.06 ,46.68 ,-6.29 ,16.24 ,,0.61 ,1.30 ,62.21 ,5132 ,中
5403 中菲,2021/12/30,OTC,5403,30,軟體服務,9.95 ,4,743089980 ,22.50 ,9.24 ,2.67 ,74.17 ,45.83 ,45.83 ,48.80 ,27.99 ,26.53 ,26.53 ,46.19 ,-7.76 ,19.76 ,0.74 ,2.16 ,5.71 ,60.32 ,4977 ,中
5403 中菲,2021/9/30,OTC,5403,30,軟體服務,6.68 ,3,743089980 ,16.20 ,8.56 ,2.58 ,116.65 ,56.17 ,56.17 ,55.21 ,47.40 ,45.09 ,45.09 ,49.09 ,55.76 ,32.23 ,,2.12 ,3.94 ,53.44 ,4285 ,中
5403 中菲,2021/6/30,OTC,5403,30,軟體服務,4.33 ,2,743089980 ,8.32 ,10.29 ,2.74 ,119.88 ,45.33 ,45.33 ,30.86 ,21.36 ,20.72 ,20.72 ,26.62 ,77.14 ,35.19 ,,0.71 ,1.95 ,51.02 ,4265 ,中
5403 中菲,2021/3/31,OTC,5403,30,軟體服務,1.74 ,1,743089980 ,4.07 ,12.16 ,3.34 ,126.10 ,45.84 ,45.84 ,28.54 ,27.93 ,29.34 ,29.34 ,25.48 ,81.16 ,35.41 ,,0.41 ,0.92 ,57.01 ,4766 ,中
5410 國眾,2023/6/30,OTC,5410,30,資訊通路,2.38 ,2,891071230 ,6.29 ,8.24 ,2.25 ,12.57 ,9.00 ,9.00 ,16.44 ,8.70 ,8.65 ,8.65 ,11.93 ,-15.81 ,6.57 ,-74.59 ,-0.25 ,0.97 ,30.86 ,2963 ,中
5410 國眾,2023/3/31,OTC,5410,30,資訊通路,0.79 ,1,891071230 ,1.97 ,9.29 ,2.12 ,7.95 ,-0.76 ,-0.76 ,-18.83 ,-24.57 ,-27.66 ,-27.66 ,-27.53 ,36.83 ,8.60 ,-78.88 ,-0.31 ,0.32 ,32.58 ,3127 ,中
5410 國眾,2022/12/30,OTC,5410,30,資訊通路,7.48 ,4,891071230 ,20.76 ,8.28 ,2.01 ,85.07 ,39.68 ,39.68 ,67.53 ,55.88 ,53.01 ,53.01 ,51.86 ,87.12 ,9.47 ,-69.89 ,3.99 ,3.23 ,30.35 ,2887 ,中
5410 國眾,2022/9/30,OTC,5410,30,資訊通路,4.73 ,3,891071230 ,15.13 ,7.47 ,1.62 ,43.74 ,24.46 ,24.46 ,41.05 ,39.92 ,39.93 ,39.93 ,38.43 ,139.04 ,9.81 ,-59.98 ,2.32 ,2.29 ,23.11 ,2196 ,中
5410 國眾,2022/6/30,OTC,5410,30,資訊通路,2.52 ,2,891071230 ,6.25 ,10.58 ,1.75 ,-16.83 ,-2.34 ,-2.34 ,-23.48 ,-15.63 ,-14.38 ,-14.38 ,-16.77 ,54.11 ,-5.93 ,-51.64 ,-0.50 ,0.90 ,21.14 ,2163 ,中
5410 國眾,2022/3/31,OTC,5410,30,資訊通路,1.63 ,1,891071230 ,2.97 ,10.91 ,1.75 ,-17.60 ,-3.68 ,-3.68 ,-22.04 ,-12.52 ,-11.11 ,-11.11 ,-11.00 ,8.29 ,7.88 ,-46.44 ,-0.19 ,0.45 ,23.24 ,2379 ,中
5410 國眾,2021/12/30,OTC,5410,30,資訊通路,9.24 ,4,891071230 ,14.84 ,9.88 ,1.69 ,1.18 ,7.16 ,7.16 ,25.63 ,7.12 ,7.85 ,7.85 ,7.84 ,-3.83 ,9.33 ,-42.20 ,2.27 ,2.13 ,21.91 ,2224 ,中
5410 國眾,2021/9/30,OTC,5410,30,資訊通路,6.51 ,3,891071230 ,11.84 ,9.34 ,1.66 ,-5.02 ,5.80 ,5.80 ,21.87 ,5.48 ,8.40 ,8.40 ,8.38 ,1.81 ,6.29 ,465.17 ,2.18 ,1.65 ,20.19 ,2048 ,中
5410 國眾,2021/6/30,OTC,5410,30,資訊通路,3.86 ,2,891071230 ,7.40 ,9.36 ,1.54 ,-2.71 ,5.41 ,5.41 ,22.32 ,5.69 ,6.77 ,6.77 ,6.74 ,-7.89 ,17.58 ,553.48 ,1.39 ,1.06 ,18.53 ,2026 ,中
