m_date,company_id,revenue_release_date,revenue_m,revenue_m_lastyear, revenue_vs_lastyear_ratio, revenue_mom_ratio, revenue_growth_month,cumulative_revenue,cumulative_revenue_lastyear, cumulative_revenue_vs_lastyear_ratio
2023/9/28,3443,2023/10/6,2324969,2107524,10.32,2.32,2,19925918,15956789,24.87
2023/8/31,3443,2023/9/5,2272257,2014285,12.81,2.69,1,17600949,13849265,27.09
2023/7/31,3443,2023/8/4,2212814,1940034,14.06,-8.69,-1,15328692,11834980,29.52
2023/6/30,3443,2023/7/5,2423420,1878826,28.99,12.76,2,13115878,9894946,32.55
2023/5/31,3443,2023/6/5,2149206,1725349,24.57,6.69,1,10692458,8016120,33.39
2023/4/28,3443,2023/5/5,2014413,1776528,13.39,-8.14,-2,8543252,6290771,35.81
2023/3/31,3443,2023/4/6,2192994,1507078,45.51,-2.48,-1,6528839,4514243,44.63
2023/2/24,3443,2023/3/6,2248822,1361366,65.19,7.75,1,4335845,3007165,44.18
2023/1/31,3443,2023/2/6,2087023,1645799,26.81,-33.06,-1,2087023,1645799,26.81
2023/9/28,3444,2023/10/6,80933,75677,6.95,-6.79,-3,730438,822800,-11.23
2023/8/31,3444,2023/9/8,86827,77902,11.46,-5.17,-2,649505,747123,-13.07
2023/7/31,3444,2023/8/3,91559,79170,15.65,-3.08,-1,562678,669221,-15.92
2023/6/30,3444,2023/7/10,94471,86903,8.71,8.41,2,471119,590051,-20.16
2023/5/31,3444,2023/6/9,87146,90825,-4.05,10.72,1,376648,503148,-25.14
2023/4/28,3444,2023/5/4,78705,117261,-32.88,-5.97,-1,289502,412323,-29.79
2023/3/31,3444,2023/4/12,83702,114460,-26.87,22.19,2,210797,295062,-28.56
2023/2/24,3444,2023/3/10,68500,84064,-18.51,16.9,1,127095,180602,-29.63
2023/1/31,3444,2023/2/10,58595,96538,-39.3,-19.01,-2,58595,96538,-39.3
2023/9/28,3447,2023/10/6,176898,575155,-69.24,9.59,1,2422371,4346337,-44.27
2023/8/31,3447,2023/9/8,161412,629719,-74.37,-6.64,-10,2245473,3771182,-40.46
2023/7/31,3447,2023/8/4,172897,598497,-71.11,-11.69,-9,2084061,3141463,-33.66
2023/6/30,3447,2023/7/7,195781,590268,-66.83,-27.44,-8,1911164,2555569,-25.22
2023/5/31,3447,2023/6/5,269833,707800,-61.88,-8.81,-7,1715383,1965301,-12.72
2023/4/28,3447,2023/5/5,295897,271923,8.82,-12.59,-6,1445550,1257500,14.95
2023/3/31,3447,2023/4/7,338498,341980,-1.02,-5.59,-5,1149653,985578,16.65
2023/2/24,3447,2023/3/7,358551,276248,29.79,-20.78,-4,811155,643598,26.03
2023/1/31,3447,2023/2/6,452604,367350,23.21,-0.53,-3,452604,367350,23.21
2022/10/31,3447,2022/11/3,628432,298455,110.56,9.26,1,4974769,2805061,77.35
2022/9/30,3447,2022/10/7,575155,259635,121.52,-8.66,-1,4346337,2506606,73.4
2022/8/31,3447,2022/9/5,629719,300228,109.75,5.22,2,3771182,2246971,67.83
2022/7/29,3447,2022/8/5,598497,276788,116.23,1.39,1,3141463,1946743,61.37
2022/6/30,3447,2022/7/8,590268,238163,147.84,-16.61,-1,2555569,1669955,53.03
2022/5/31,3447,2022/6/2,707800,287056,146.57,160.29,1,1965301,1431793,37.26
2022/4/29,3447,2022/5/10,271923,268502,1.27,-20.49,-1,1257500,1144737,9.85
2022/3/31,3447,2022/4/8,341980,301535,13.41,23.79,1,985578,876235,12.48
2022/2/25,3447,2022/3/4,276248,274645,0.58,-24.8,-3,643598,574699,11.99
2022/1/26,3447,2022/2/10,367350,300054,22.43,-6.92,-2,367350,300054,22.43
2023/9/28,3450,2023/10/6,489071,542341,-9.82,4.11,4,3960883,5257400,-24.66
2023/8/31,3450,2023/9/7,469761,602092,-21.98,4.91,3,3471812,4715059,-26.37
2023/7/31,3450,2023/8/7,447756,637850,-29.8,0.94,2,3002052,4112967,-27.01
2023/6/30,3450,2023/7/7,443601,645691,-31.3,5.54,1,2554296,3475117,-26.5
2023/5/31,3450,2023/6/7,420321,629839,-33.27,-1.67,-2,2110694,2829426,-25.4
2023/4/28,3450,2023/5/8,427441,534278,-20,-0.61,-1,1690373,2199587,-23.15
2023/3/31,3450,2023/4/7,430078,546521,-21.31,1.43,2,1262932,1665309,-24.16
2023/2/24,3450,2023/3/7,423995,505893,-16.19,3.7,1,832854,1118788,-25.56
2023/1/31,3450,2023/2/7,408860,612895,-33.29,-5.41,-2,408860,612895,-33.29
2023/9/28,3454,2023/10/8,569328,795719,-28.45,-21.14,-2,7302489,6551852,11.46
2023/8/31,3454,2023/9/8,721985,921507,-21.65,-29.52,-1,6733161,5756133,16.97
2023/7/31,3454,2023/8/8,1024364,850076,20.5,24.87,1,6011176,4834626,24.34
2023/6/30,3454,2023/7/8,820327,772813,6.15,-5.84,-1,4986812,3984550,25.15
2023/5/31,3454,2023/6/8,871190,631061,38.05,0.2,2,4166485,3211737,29.73
2023/4/28,3454,2023/5/8,869460,710899,22.3,22.73,1,3295295,2580676,27.69
2023/3/31,3454,2023/4/8,708420,712514,-0.57,-18.3,-1,2425835,1869777,29.74
2023/2/24,3454,2023/3/7,867120,623276,39.12,1.98,1,1717415,1157263,48.4
2023/1/31,3454,2023/2/8,850295,533987,59.24,-23.45,-2,850295,533987,59.24
2022/10/31,3454,2022/11/8,1130642,384674,193.92,42.09,1,7682494,4424458,73.64
2022/9/30,3454,2022/10/8,795719,407234,95.4,-13.65,-1,6551852,4039784,62.18
2022/8/31,3454,2022/9/8,921507,416567,121.21,8.4,3,5756133,3632549,58.46
2023/9/28,3455,2023/10/6,144851,319165,-54.62,0.46,3,1189000,2147176,-44.62
2023/8/31,3455,2023/9/8,144185,310163,-53.51,14.53,2,1044149,1828011,-42.88
2023/7/31,3455,2023/8/10,125891,308337,-59.17,2.19,1,899964,1517848,-40.71
2023/6/30,3455,2023/7/10,123199,292457,-57.87,-5.91,-1,774073,1209511,-36
2023/5/31,3455,2023/6/9,130939,283504,-53.81,6.7,1,650874,917054,-29.03
2023/4/28,3455,2023/5/10,122718,198738,-38.25,-2.76,-4,519935,633550,-17.93
2023/3/31,3455,2023/4/10,126196,148508,-15.02,-1.04,-3,397217,434812,-8.65
2023/2/24,3455,2023/3/10,127525,142105,-10.26,-11.13,-2,271021,286304,-5.34
2023/1/31,3455,2023/2/10,143496,144199,-0.49,-58.8,-1,143496,144199,-0.49
2023/9/28,3465,2023/10/9,112996,104866,7.75,-16.94,-1,957677,1245771,-23.13
2023/8/31,3465,2023/9/8,136048,106905,27.26,18.11,2,844681,1140905,-25.96
2023/7/31,3465,2023/8/10,115190,112163,2.7,18.53,1,708633,1034000,-31.47
2023/6/30,3465,2023/7/10,97179,182753,-46.82,-33.78,-1,593443,921837,-35.62
2023/5/31,3465,2023/6/9,146755,200680,-26.87,6.97,1,496264,739084,-32.85
2023/4/28,3465,2023/5/10,137196,118001,16.27,-2.56,-1,349509,538404,-35.08
2023/3/31,3465,2023/4/10,140801,161104,-12.6,287.21,2,212313,420403,-49.5
2023/2/24,3465,2023/3/10,36363,92668,-60.76,3.45,1,71512,259299,-72.42
2023/1/31,3465,2023/2/10,35149,166631,-78.91,-42.26,-8,35149,166631,-78.91
2022/10/31,3465,2022/11/10,66578,263248,-74.71,-36.51,-5,1312349,2513087,-47.78
2022/9/30,3465,2022/10/7,104866,270773,-61.27,-1.91,-4,1245771,2249839,-44.63
2022/8/31,3465,2022/9/8,106905,288435,-62.94,-4.69,-3,1140905,1979066,-42.35
2022/7/29,3465,2022/8/10,112163,289021,-61.19,-38.63,-2,1034000,1690631,-38.84
2022/6/30,3465,2022/7/8,182753,306800,-40.43,-8.93,-1,921837,1401610,-34.23
2022/5/31,3465,2022/6/10,200680,276655,-27.46,70.07,1,739084,1094810,-32.49
2022/4/29,3465,2022/5/10,118001,217623,-45.78,-26.75,-1,538404,818155,-34.19
2022/3/31,3465,2022/4/8,161104,279831,-42.43,73.85,1,420403,600532,-29.99
2022/2/25,3465,2022/3/9,92668,127831,-27.51,-44.39,-3,259299,320701,-19.15
2022/1/26,3465,2022/2/14,166631,192870,-13.6,-28.21,-2,166631,192870,-13.6
2023/9/28,3466,2023/10/11,27001,121300,-77.74,-1.26,-4,648287,710510,-8.76
2023/8/31,3466,2023/9/8,27345,222787,-87.73,-14.59,-3,621286,589210,5.44
2023/7/31,3466,2023/8/9,32016,97626,-67.21,-55.51,-2,593941,366423,62.09
2023/6/30,3466,2023/7/10,71956,35428,103.1,-14.91,-1,561925,268797,109.05
2023/5/31,3466,2023/6/9,84562,66599,26.97,1.01,1,489969,233369,109.95
2023/4/28,3466,2023/5/9,83716,51139,63.7,-28.15,-1,405407,166770,143.09
2023/3/31,3466,2023/4/11,116508,18611,526.02,19,1,321691,115631,178.2
2023/2/24,3466,2023/3/10,97909,9320,950.53,-8.73,-3,205183,97020,111.49
2023/1/31,3466,2023/2/10,107274,87700,22.32,-29.37,-2,107274,87700,22.32
2023/9/28,3479,2023/10/6,760168,770226,-1.31,2.72,1,6339406,5560241,14.01
2023/8/31,3479,2023/9/8,740035,646693,14.43,-3.42,-1,5579238,4790015,16.48
2023/7/31,3479,2023/8/10,766221,621752,23.24,33.57,1,4839203,4143322,16.8
2023/6/30,3479,2023/7/10,573640,669928,-14.37,-19.24,-1,4072982,3521570,15.66
2023/5/31,3479,2023/6/9,710325,672291,5.66,0.82,1,3499342,2851642,22.71
2023/4/28,3479,2023/5/10,704558,524786,34.26,-12.26,-1,2789017,2179351,27.97
2023/3/31,3479,2023/4/12,802967,678441,18.35,28.92,1,2084459,1654565,25.98
2023/2/24,3479,2023/3/10,622854,355297,75.31,-5.43,-4,1281492,976124,31.28
2023/1/31,3479,2023/2/10,658638,620827,6.09,-6.69,-3,658638,620827,6.09
2022/10/31,3479,2022/11/10,809824,417955,93.76,5.14,3,6370065,3926166,62.25
2022/9/30,3479,2022/10/7,770226,396136,94.43,19.1,2,5560241,3508211,58.49
2022/8/31,3479,2022/9/8,646693,467147,38.43,4.01,1,4790015,3112075,53.92
2022/7/29,3479,2022/8/10,621752,437047,42.26,-7.19,-2,4143322,2644928,56.65
2022/6/30,3479,2022/7/8,669928,377862,77.29,-0.35,-1,3521570,2207881,59.5
2022/5/31,3479,2022/6/10,672291,391944,71.53,28.11,1,2851642,1830019,55.83
2022/4/29,3479,2022/5/10,524786,373474,40.51,-22.65,-1,2179351,1438075,51.55
2022/3/31,3479,2022/4/8,678441,420564,61.32,90.95,1,1654565,1064601,55.42
2022/2/25,3479,2022/3/10,355297,284351,24.95,-42.77,-1,976124,644037,51.56
2022/1/26,3479,2022/2/14,620827,359686,72.6,14.73,4,620827,359686,72.6
2023/9/28,3481,2023/10/6,19913527,16973932,17.32,3.58,2,158336334,175802862,-9.94
2023/8/31,3481,2023/9/8,19225047,15281141,25.81,3.83,1,138422807,158828929,-12.85
2023/7/31,3481,2023/8/9,18515094,15760183,17.48,-4.31,-1,119197759,143547788,-16.96
2023/6/30,3481,2023/7/7,19348679,19286174,0.32,3.43,2,100682666,127787606,-21.21
2023/5/31,3481,2023/6/9,18706610,18005054,3.9,9.83,1,81333987,108501431,-25.04
2023/4/28,3481,2023/5/9,17031970,20610359,-17.36,-2.7,-1,62627377,90496378,-30.8
2023/3/31,3481,2023/4/10,17505218,23923038,-26.83,12.98,2,45595408,69886018,-34.76
2023/2/24,3481,2023/3/9,15493596,21949688,-29.41,23,1,28090190,45962980,-38.89
2023/1/31,3481,2023/2/9,12596594,24013292,-47.54,-21.82,-2,12596594,24013292,-47.54
2022/10/31,3481,2022/11/9,15618010,26804945,-41.73,-7.99,-1,191420872,296965059,-35.54
2022/9/30,3481,2022/10/7,16973932,29453973,-42.37,11.08,1,175802862,270160114,-34.93
2022/8/31,3481,2022/9/8,15281141,31383671,-51.31,-3.04,-2,158828929,240706141,-34.02
2022/7/29,3481,2022/8/9,15760183,32248243,-51.13,-18.28,-1,143547788,209322471,-31.42
2022/6/30,3481,2022/7/8,19286174,31513114,-38.8,7.12,1,127787606,177074228,-27.83
2022/5/31,3481,2022/6/9,18005054,31376527,-42.62,-12.64,-2,108501431,145561114,-25.46
2022/4/29,3481,2022/5/9,20610359,30345891,-32.08,-13.85,-1,90496378,114184587,-20.75
2022/3/31,3481,2022/4/8,23923038,30987492,-22.8,8.99,1,69886018,83838696,-16.64
2022/2/25,3481,2022/3/9,21949688,25339345,-13.38,-8.59,-7,45962980,52851203,-13.03
2022/1/26,3481,2022/2/11,24013292,27511858,-12.72,-9.46,-6,24013292,27511858,-12.72
2023/9/28,3483,2023/10/6,909701,661627,37.49,7.6,3,6241070,5716896,9.17
2023/8/31,3483,2023/9/7,845451,628404,34.54,13.35,2,5331369,5055269,5.46
2023/7/31,3483,2023/8/8,745897,593443,25.69,14.06,1,4485918,4426865,1.33
2023/6/30,3483,2023/7/7,653939,667509,-2.03,-3.21,-2,3740021,3833422,-2.44
2023/5/31,3483,2023/6/8,675645,655182,3.12,-2.45,-1,3086082,3165913,-2.52
2023/4/28,3483,2023/5/8,692616,526853,31.46,0.82,2,2410437,2510731,-3.99
2023/3/31,3483,2023/4/7,686980,801966,-14.34,48.3,1,1717821,1983878,-13.41
2023/2/24,3483,2023/3/8,463236,497113,-6.81,-18.39,-1,1030841,1181912,-12.78
2023/1/31,3483,2023/2/8,567605,684799,-17.11,10.7,1,567605,684799,-17.11
2022/10/31,3483,2022/11/8,626383,745976,-16.03,-5.33,-1,6343279,6120037,3.65
2022/9/30,3483,2022/10/7,661627,827111,-20.01,5.29,2,5716896,5374061,6.38
2022/8/31,3483,2022/9/8,628404,646251,-2.76,5.89,1,5055269,4546950,11.18
2022/7/29,3483,2022/8/8,593443,629633,-5.75,-11.1,-1,4426865,3900699,13.49
2022/6/30,3483,2022/7/8,667509,581272,14.84,1.88,2,3833422,3271066,17.19
2022/5/31,3483,2022/6/8,655182,552015,18.69,24.36,1,3165913,2689794,17.7
2022/4/29,3483,2022/5/10,526853,559643,-5.86,-34.3,-1,2510731,2137779,17.45
2022/3/31,3483,2022/4/8,801966,591060,35.68,61.32,1,1983878,1578136,25.71
2022/2/25,3483,2022/3/8,497113,345637,43.83,-27.41,-2,1181912,987076,19.74
2022/1/26,3483,2022/2/9,684799,641439,6.76,-22.72,-1,684799,641439,6.76
2023/9/28,3484,2023/10/6,285108,473927,-39.84,-3.02,-1,2573577,4848272,-46.92
2023/8/31,3484,2023/9/8,293994,512972,-42.69,1.24,2,2288469,4374345,-47.68
2023/7/31,3484,2023/8/8,290406,566851,-48.77,1.77,1,1994475,3861373,-48.35
2023/6/30,3484,2023/7/7,285345,549007,-48.03,-2.69,-2,1704069,3294522,-48.28
2023/5/31,3484,2023/6/8,293236,557503,-47.4,-2.66,-1,1418724,2745515,-48.33
2023/4/28,3484,2023/5/8,301261,506180,-40.48,0.48,3,1125488,2188012,-48.56
2023/3/31,3484,2023/4/11,299814,599709,-50.01,13.96,2,824227,1681832,-50.99
2023/2/24,3484,2023/3/8,263091,485589,-45.82,0.68,1,524413,1082123,-51.54
2023/1/31,3484,2023/2/8,261322,596534,-56.19,-25.12,-2,261322,596534,-56.19
2023/9/28,3489,2023/10/4,47260,80872,-41.56,-18.87,-2,505911,695450,-27.25
2023/8/31,3489,2023/9/6,58253,67008,-13.07,-5.07,-1,458651,614578,-25.37
2023/7/31,3489,2023/8/7,61367,65755,-6.67,21.37,1,400398,547570,-26.88
2023/6/30,3489,2023/7/5,50561,86390,-41.47,-3.75,-3,339031,481815,-29.63
2023/5/31,3489,2023/6/6,52533,89332,-41.19,-8.71,-2,288470,395425,-27.05
2023/4/28,3489,2023/5/8,57543,52249,10.13,-9.37,-1,235937,306093,-22.92
2023/3/31,3489,2023/4/10,63489,83598,-24.05,134.46,1,178394,253844,-29.72
2023/2/24,3489,2023/3/6,27079,61680,-56.1,-69.17,-2,114905,170246,-32.51
2023/1/31,3489,2023/2/6,87826,108566,-19.1,-6.34,-1,87826,108566,-19.1
2023/9/28,3490,2023/10/11,30375,35905,-15.4,-13.55,-1,265485,399779,-33.59
2023/8/31,3490,2023/9/8,35136,42725,-17.76,13.23,2,235103,363850,-35.38
2023/7/31,3490,2023/8/9,31031,44806,-30.74,15.46,1,199936,321134,-37.74
2023/6/30,3490,2023/7/10,26877,43294,-37.92,-7.12,-1,168814,276801,-39.01
2023/5/31,3490,2023/6/9,28936,46249,-37.43,8.68,1,141985,233512,-39.2
2023/4/28,3490,2023/5/9,26624,34413,-22.63,-4.42,-2,113014,187284,-39.66
2023/3/31,3490,2023/4/7,27856,59104,-52.87,-9.59,-1,86379,152537,-43.37
2023/2/24,3490,2023/3/9,30812,52204,-40.98,11.32,1,58524,93582,-37.46
2023/1/31,3490,2023/2/9,27680,41403,-33.14,-44.76,-2,27680,41403,-33.14
2022/10/31,3490,2022/11/9,26953,43901,-38.61,-24.93,-3,426742,426309,0.1
2022/9/30,3490,2022/10/7,35905,67582,-46.87,-15.96,-2,399779,382405,4.54
2022/8/31,3490,2022/9/8,42725,49803,-14.21,-4.64,-1,363850,314563,15.67
2022/7/29,3490,2022/8/9,44806,42595,5.19,3.49,1,321134,264742,21.3
2022/6/30,3490,2022/7/8,43294,50937,-15,-6.39,-1,276801,222146,24.6
2022/5/31,3490,2022/6/9,46249,37764,22.47,34.39,1,233512,171133,36.45
2022/4/29,3490,2022/5/9,34413,42795,-19.59,-41.78,-1,187284,133355,40.44
2022/3/31,3490,2022/4/8,59104,32644,81.06,13.22,2,152537,90515,68.52
2022/2/25,3490,2022/3/9,52204,14859,251.33,26.09,1,93582,57905,61.61
2022/1/26,3490,2022/2/14,41403,43056,-3.84,-17.19,-1,41403,43056,-3.84
2023/9/28,3491,2023/10/11,120926,152140,-20.52,8.36,1,1177167,1426723,-17.49
2023/8/31,3491,2023/9/8,111592,173809,-35.8,-21.97,-1,1056241,1274583,-17.13
2023/7/31,3491,2023/8/7,143009,181884,-21.37,37.45,1,944649,1100774,-14.18
2023/6/30,3491,2023/7/7,104041,211528,-50.81,-14.21,-3,801640,918890,-12.76
2023/5/31,3491,2023/6/9,121269,173140,-29.96,-19.82,-2,697599,707362,-1.38
2023/4/28,3491,2023/5/5,151243,93286,62.13,-16.23,-1,576330,534222,7.88
2023/3/31,3491,2023/4/12,180550,180438,0.06,40.89,2,425087,440936,-3.59
2023/2/24,3491,2023/3/4,128151,112583,13.83,10.11,1,244537,260498,-6.13
2023/1/31,3491,2023/2/8,116386,147915,-21.32,-17.81,-1,116386,147915,-21.32
2022/10/31,3491,2022/11/4,146418,169097,-13.41,-3.76,-4,1573141,1421244,10.69
2022/9/30,3491,2022/10/6,152140,157226,-3.23,-12.47,-3,1426723,1252147,13.94
2022/8/31,3491,2022/9/6,173809,151188,14.96,-4.44,-2,1274583,1094921,16.41
2022/7/29,3491,2022/8/8,181884,170207,6.86,-14.01,-1,1100774,943733,16.64
2022/6/30,3491,2022/7/6,211528,136940,54.47,22.17,2,918890,773504,18.8
2022/5/31,3491,2022/6/8,173140,137799,25.65,85.6,1,707362,636564,11.12
2022/4/29,3491,2022/5/6,93286,132684,-29.69,-48.3,-1,534222,498765,7.11
2022/3/31,3491,2022/4/7,180438,139734,29.13,60.27,1,440936,366081,20.45
2022/2/25,3491,2022/3/7,112583,88989,26.51,-23.89,-3,260498,226347,15.09
2022/1/26,3491,2022/2/10,147915,137358,7.69,-5.39,-2,147915,137358,7.69
2023/9/28,3492,2023/10/6,73056,72674,0.53,42.91,1,541136,572087,-5.41
2023/8/31,3492,2023/9/10,51119,75027,-31.87,-24.57,-2,468080,499413,-6.27
2023/7/31,3492,2023/8/9,67769,57865,17.12,-8.22,-1,416961,424386,-1.75
2023/6/30,3492,2023/7/10,73838,64724,14.08,24.05,2,349192,366521,-4.73
2023/5/31,3492,2023/6/10,59522,70552,-15.63,2.22,1,275354,301797,-8.76
2023/4/28,3492,2023/5/10,58230,69541,-16.27,-5.95,-1,215832,231245,-6.67
2023/3/31,3492,2023/4/7,61914,59189,4.6,12.72,2,157602,161704,-2.54
2023/2/24,3492,2023/3/9,54926,30204,81.85,34.75,1,95688,102515,-6.66
2023/1/31,3492,2023/2/9,40762,72311,-43.63,-34.31,-2,40762,72311,-43.63
2023/9/28,3494,2023/10/11,61969,47548,30.33,4.01,2,516082,427113,20.83
2023/8/31,3494,2023/9/11,59578,53909,10.52,7.12,1,454112,379564,19.64
2023/7/31,3494,2023/8/10,55616,55959,-0.61,-14.59,-1,394534,325656,21.15
2023/6/30,3494,2023/7/10,65117,52415,24.23,10.82,2,338917,269696,25.67
2023/5/31,3494,2023/6/9,58759,50761,15.76,3.37,1,273801,217281,26.01
2023/4/28,3494,2023/5/10,56841,49794,14.15,-10.53,-1,215042,166520,29.14
2023/3/31,3494,2023/4/11,63531,45130,40.77,6.25,3,158201,116726,35.53
2023/2/24,3494,2023/3/10,59792,38210,56.48,71.43,2,94670,71597,32.23
2023/1/31,3494,2023/2/10,34878,33387,4.47,34.12,1,34878,33387,4.47
2022/10/31,3494,2022/11/10,49058,38656,26.91,3.18,1,486738,382629,27.21
2022/9/30,3494,2022/10/7,47548,45671,4.11,-11.8,-2,427113,343973,24.17
2022/8/31,3494,2022/9/8,53909,48556,11.02,-3.66,-1,379564,298302,27.24
2022/7/29,3494,2022/8/10,55959,41032,36.38,6.76,7,325656,249746,30.39
2022/6/30,3494,2022/7/10,52415,33052,58.58,3.26,6,269696,208714,29.22
2022/5/31,3494,2022/6/10,50761,29675,71.06,1.94,5,217281,175662,23.69
2022/4/29,3494,2022/5/10,49794,43297,15.01,10.33,4,166520,145986,14.07
2022/3/31,3494,2022/4/8,45130,35045,28.78,18.11,3,116726,102689,13.67
2022/2/25,3494,2022/3/10,38210,35557,7.46,14.45,2,71597,67645,5.84
2022/1/26,3494,2022/2/14,33387,32088,4.05,15.22,1,33387,32088,4.05
2023/9/28,3498,2023/10/6,83999,183053,-54.11,-2.64,-2,1125229,921937,22.05
2023/8/31,3498,2023/9/8,86276,102143,-15.53,-67.41,-1,1041230,738884,40.92
2023/7/31,3498,2023/8/10,264742,183633,44.17,158.2,1,954954,636741,49.98
2023/6/30,3498,2023/7/10,102534,56303,82.11,-54.43,-1,690212,453108,52.33
2023/5/31,3498,2023/6/7,225008,50168,348.51,265.43,1,587677,396805,48.1
2023/4/28,3498,2023/5/10,61574,61094,0.79,-37.23,-2,362669,346637,4.63
2023/3/31,3498,2023/4/10,98093,43088,127.66,-15.82,-1,301095,285543,5.45
2023/2/24,3498,2023/3/10,116533,85060,37,34.77,1,203002,242456,-16.27
2023/1/31,3498,2023/2/10,86469,157396,-45.06,-72.03,-1,86469,157396,-45.06
2022/10/31,3498,2022/11/10,209570,82777,153.17,14.49,2,1131507,1205671,-6.15
2022/9/30,3498,2022/10/7,183053,70542,159.5,79.21,1,921937,1122893,-17.9
2022/8/31,3498,2022/9/8,102143,76658,33.25,-44.38,-1,738884,1052351,-29.79
2022/7/29,3498,2022/8/10,183633,74035,148.04,226.15,2,636741,975693,-34.74
2022/6/30,3498,2022/7/8,56303,114189,-50.69,12.23,1,453108,901658,-49.75
2022/5/31,3498,2022/6/10,50168,173067,-71.01,-17.88,-1,396805,787469,-49.61
2022/4/29,3498,2022/5/10,61094,208296,-70.67,41.79,1,346637,614403,-43.58
2022/3/31,3498,2022/4/8,43088,163700,-73.68,-49.34,-2,285543,406106,-29.69
2022/2/25,3498,2022/3/10,85060,112054,-24.09,-45.96,-1,242456,242406,0.02
2022/1/26,3498,2022/2/10,157396,130352,20.75,16.53,1,157396,130352,20.75
2023/9/28,3499,2023/10/6,21131,26412,-19.99,-12.07,-1,223839,244473,-8.44
2023/8/31,3499,2023/9/8,24032,21913,9.67,6.52,1,202707,218061,-7.04
2023/7/31,3499,2023/8/10,22561,21122,6.81,-20.61,-1,178676,196148,-8.91
2023/6/30,3499,2023/7/10,28418,21108,34.63,27.97,2,156115,175025,-10.8
2023/5/31,3499,2023/6/9,22206,25532,-13.03,12.17,1,127697,153917,-17.04
2023/4/28,3499,2023/5/10,19797,41690,-52.51,-49.69,-1,105491,128385,-17.83
2023/3/31,3499,2023/4/10,39353,36383,8.16,22.14,2,85694,86695,-1.15
2023/2/24,3499,2023/3/10,32220,21481,49.99,128.17,1,46341,50312,-7.89
2023/1/31,3499,2023/2/10,14121,28830,-51.02,-59.81,-1,14121,28830,-51.02
2023/9/28,3501,2023/10/6,449367,556599,-19.27,-9.55,-1,4024905,4685302,-14.1
2023/8/31,3501,2023/9/8,496818,625417,-20.56,21.02,1,3575538,4128703,-13.4
2023/7/31,3501,2023/8/10,410526,515250,-20.32,-6.41,-2,3078720,3503286,-12.12
2023/6/30,3501,2023/7/10,438624,591419,-25.84,-5.98,-1,2668194,2988036,-10.7
2023/5/31,3501,2023/6/9,466526,546813,-14.68,0.13,1,2229570,2396617,-6.97
2023/4/28,3501,2023/5/9,465918,414901,12.3,-9.08,-1,1763044,1849804,-4.69
2023/3/31,3501,2023/4/10,512453,566971,-9.62,30.07,2,1297126,1434904,-9.6
2023/2/24,3501,2023/3/9,393968,370789,6.25,0.84,1,784673,867933,-9.59
2023/1/31,3501,2023/2/9,390705,497144,-21.41,-12.76,-5,390705,497144,-21.41
2023/9/28,3504,2023/10/11,248164,441908,-43.84,-8.93,-1,2293320,3799559,-39.64
2023/8/31,3504,2023/9/8,272500,403435,-32.46,20.62,1,2045156,3357651,-39.09
2023/7/31,3504,2023/8/9,225923,493551,-54.22,-17.79,-1,1772656,2954216,-40
2023/6/30,3504,2023/7/10,274825,526623,-47.81,4.53,1,1546733,2460665,-37.14
2023/5/31,3504,2023/6/8,262910,516325,-49.08,-5.9,-2,1271908,1934042,-34.24
2023/4/28,3504,2023/5/9,279406,215750,29.5,-7.84,-1,1008998,1417717,-28.83
2023/3/31,3504,2023/4/10,303165,482887,-37.22,45.74,1,729592,1201967,-39.3
2023/2/24,3504,2023/3/9,208023,337640,-38.39,-4.75,-2,426427,719080,-40.7
2023/1/31,3504,2023/2/9,218404,381440,-42.74,-27.48,-1,218404,381440,-42.74
2023/9/28,3508,2023/10/5,61286,94324,-35.03,9.96,1,589705,947997,-37.79
2023/8/31,3508,2023/9/8,55734,95164,-41.43,-10.22,-3,528420,853673,-38.1
2023/7/31,3508,2023/8/10,62076,105982,-41.43,-7.13,-2,472685,758510,-37.68
2023/6/30,3508,2023/7/10,66845,137557,-51.41,-5.72,-1,410609,652548,-37.08
2023/5/31,3508,2023/6/9,70897,77979,-9.08,5.93,1,343764,514991,-33.25
2023/4/28,3508,2023/5/10,66928,107159,-37.54,-18.4,-1,272867,437012,-37.56
2023/3/31,3508,2023/4/10,82018,137136,-40.19,43.27,1,205939,329784,-37.55
2023/2/24,3508,2023/3/7,57246,84422,-32.19,-14.14,-2,123921,192648,-35.67
2023/1/31,3508,2023/2/10,66675,108226,-38.39,-37.46,-1,66675,108226,-38.39
2023/9/28,3511,2023/10/3,153574,429937,-64.28,-1.81,-1,1683719,3163997,-46.79
2023/8/31,3511,2023/9/4,156410,428349,-63.49,22.53,1,1530145,2734060,-44.03
2023/7/31,3511,2023/8/2,127646,338029,-62.24,-5.37,-5,1373735,2305711,-40.42
2023/6/30,3511,2023/7/4,134886,344115,-60.8,-22.03,-4,1246089,1967682,-36.67
2023/5/31,3511,2023/6/2,173007,338558,-48.9,-6.69,-3,1111203,1623567,-31.56
2023/4/28,3511,2023/5/3,185409,317740,-41.65,-21.06,-2,938196,1285009,-26.99
2023/3/31,3511,2023/4/7,234874,345932,-32.1,-12.91,-1,752787,967269,-22.17
2023/2/24,3511,2023/3/2,269698,244169,10.46,8.65,1,517913,621337,-16.65
2023/1/31,3511,2023/2/2,248215,377168,-34.19,-13.62,-4,248215,377168,-34.19
