證券代碼,年月日,證期會代碼,外資買賣超(張),投信買賣超(張),自營買賣超(張),合計買賣超(張)
3219 倚強科,2023/9/12,3219,0,0,0,0
3219 倚強科,2023/9/11,3219,0,0,0,0
3219 倚強科,2023/9/8,3219,0,0,0,0
3219 倚強科,2023/9/7,3219,3,0,0,3
3219 倚強科,2023/9/6,3219,0,0,0,0
3219 倚強科,2023/9/5,3219,-2,0,0,-2
3219 倚強科,2023/9/4,3219,0,0,0,0
3219 倚強科,2023/9/1,3219,0,0,0,0
3219 倚強科,2023/8/31,3219,0,0,0,0
3219 倚強科,2023/8/30,3219,5,0,0,5
3219 倚強科,2023/8/29,3219,0,0,0,0
3219 倚強科,2023/8/28,3219,0,0,0,0
3219 倚強科,2023/8/25,3219,-2,0,0,-2
3219 倚強科,2023/8/24,3219,6,0,0,6
3219 倚強科,2023/8/23,3219,3,0,0,3
3219 倚強科,2023/8/22,3219,0,0,0,0
3219 倚強科,2023/8/21,3219,2,0,0,2
3219 倚強科,2023/8/18,3219,-1,0,0,-1
3219 倚強科,2023/8/17,3219,0,0,0,0
3219 倚強科,2023/8/16,3219,-1,0,0,-1
3219 倚強科,2023/8/15,3219,1,0,0,1
3219 倚強科,2023/8/14,3219,2,0,0,2
3219 倚強科,2023/8/11,3219,-3,0,-1,-4
3219 倚強科,2023/8/10,3219,2,0,0,2
3219 倚強科,2023/8/9,3219,-1,0,0,-1
3219 倚強科,2023/8/8,3219,0,0,0,0
3219 倚強科,2023/8/7,3219,-1,0,0,-1
3219 倚強科,2023/8/4,3219,-2,0,0,-2
3219 倚強科,2023/8/2,3219,0,0,0,0
3219 倚強科,2023/8/1,3219,0,0,0,0
3219 倚強科,2023/7/31,3219,6,0,0,6
3219 倚強科,2023/7/28,3219,-20,0,0,-20
3219 倚強科,2023/7/27,3219,3,0,0,3
3219 倚強科,2023/7/26,3219,-1,0,0,-1
3219 倚強科,2023/7/25,3219,-8,0,-3,-11
3219 倚強科,2023/7/24,3219,3,0,0,3
3219 倚強科,2023/7/21,3219,-2,0,0,-2
3219 倚強科,2023/7/20,3219,1,0,0,1
3219 倚強科,2023/7/19,3219,0,0,0,0
3219 倚強科,2023/7/18,3219,0,0,0,0
3219 倚強科,2023/7/17,3219,10,0,0,10
3219 倚強科,2023/7/14,3219,1,0,0,1
3219 倚強科,2023/7/13,3219,-32,0,0,-32
3219 倚強科,2023/7/12,3219,0,0,0,0
3219 倚強科,2023/7/11,3219,0,0,0,0
3219 倚強科,2023/7/10,3219,0,0,0,0
3219 倚強科,2023/7/7,3219,0,0,0,0
3219 倚強科,2023/7/6,3219,3,0,0,3
3219 倚強科,2023/7/5,3219,0,0,0,0
3219 倚強科,2023/7/4,3219,0,0,0,0
3219 倚強科,2023/7/3,3219,-6,0,0,-6
3219 倚強科,2023/6/30,3219,0,0,0,0
3219 倚強科,2023/6/29,3219,0,0,0,0
3219 倚強科,2023/6/28,3219,0,0,0,0
3219 倚強科,2023/6/27,3219,1,0,0,1
3219 倚強科,2023/6/26,3219,1,0,0,1
3219 倚強科,2023/6/21,3219,0,0,0,0
3219 倚強科,2023/6/20,3219,-1,0,0,-1
3219 倚強科,2023/6/19,3219,0,0,0,0
3219 倚強科,2023/6/16,3219,0,0,0,0
3219 倚強科,2023/6/15,3219,-2,0,0,-2
3219 倚強科,2023/6/14,3219,0,0,0,0
3219 倚強科,2023/6/13,3219,0,0,0,0
3219 倚強科,2023/6/12,3219,0,0,0,0
3219 倚強科,2023/6/9,3219,-1,0,0,-1
3219 倚強科,2023/6/8,3219,1,0,0,1
3219 倚強科,2023/6/7,3219,1,0,0,1
3219 倚強科,2023/6/6,3219,0,0,0,0
3219 倚強科,2023/6/5,3219,-12,0,0,-12
3219 倚強科,2023/6/2,3219,0,0,0,0
3219 倚強科,2023/6/1,3219,-1,0,0,-1
3221 台嘉碩,2023/9/19,3221,-56,0,0,-56
3221 台嘉碩,2023/9/18,3221,132,0,0,132
3221 台嘉碩,2023/9/15,3221,16,0,0,16
3221 台嘉碩,2023/9/14,3221,85,0,0,85
3221 台嘉碩,2023/9/13,3221,11,0,0,11
3221 台嘉碩,2023/9/12,3221,9,0,0,9
3221 台嘉碩,2023/9/11,3221,10,0,0,10
3221 台嘉碩,2023/9/8,3221,-49,0,0,-49
3221 台嘉碩,2023/9/7,3221,76,0,0,76
3221 台嘉碩,2023/9/6,3221,61,0,0,61
3221 台嘉碩,2023/9/5,3221,45,0,0,45
3221 台嘉碩,2023/9/4,3221,-22,0,0,-22
3221 台嘉碩,2023/9/1,3221,61,0,0,61
3221 台嘉碩,2023/8/31,3221,-14,0,0,-14
3221 台嘉碩,2023/8/30,3221,196,0,0,196
3221 台嘉碩,2023/8/29,3221,26,0,0,26
3221 台嘉碩,2023/8/28,3221,-67,0,0,-67
3221 台嘉碩,2023/8/25,3221,49,0,0,49
3221 台嘉碩,2023/8/24,3221,29,0,0,29
3221 台嘉碩,2023/8/23,3221,15,0,0,15
3221 台嘉碩,2023/8/22,3221,0,0,-1,-1
3221 台嘉碩,2023/8/21,3221,48,0,0,48
3221 台嘉碩,2023/8/18,3221,-11,0,0,-11
3221 台嘉碩,2023/8/17,3221,-14,0,0,-14
3221 台嘉碩,2023/8/16,3221,82,0,0,82
3221 台嘉碩,2023/8/15,3221,-63,0,0,-63
3221 台嘉碩,2023/8/14,3221,-82,0,0,-82
3221 台嘉碩,2023/8/11,3221,53,0,0,53
3221 台嘉碩,2023/8/10,3221,-166,0,0,-166
3221 台嘉碩,2023/8/9,3221,30,0,0,30
3221 台嘉碩,2023/8/8,3221,-51,0,0,-51
3221 台嘉碩,2023/8/7,3221,1,0,0,1
3221 台嘉碩,2023/8/4,3221,-8,0,0,-8
3221 台嘉碩,2023/8/2,3221,-179,0,-8,-187
3221 台嘉碩,2023/8/1,3221,-28,0,0,-28
3221 台嘉碩,2023/7/31,3221,-127,0,-1,-128
3221 台嘉碩,2023/7/28,3221,90,0,0,90
3221 台嘉碩,2023/7/27,3221,-158,0,1,-157
3221 台嘉碩,2023/7/26,3221,-113,0,0,-113
3221 台嘉碩,2023/7/25,3221,-215,0,0,-215
3221 台嘉碩,2023/7/24,3221,-209,0,-1,-210
3221 台嘉碩,2023/7/21,3221,372,0,0,372
3221 台嘉碩,2023/7/20,3221,-93,0,0,-93
3221 台嘉碩,2023/7/19,3221,-211,0,0,-211
3221 台嘉碩,2023/7/18,3221,-312,0,-16,-328
3221 台嘉碩,2023/7/17,3221,-671,0,-145,-816
3221 台嘉碩,2023/7/14,3221,762,0,214,976
3221 台嘉碩,2023/7/13,3221,-27,0,0,-27
3221 台嘉碩,2023/7/12,3221,-449,0,-1,-450
3221 台嘉碩,2023/7/11,3221,-95,0,0,-95
3221 台嘉碩,2023/7/10,3221,-134,0,0,-134
3221 台嘉碩,2023/7/7,3221,-130,0,0,-130
3221 台嘉碩,2023/7/6,3221,-82,0,0,-82
3221 台嘉碩,2023/7/5,3221,9,0,16,25
3221 台嘉碩,2023/7/4,3221,-10,0,4,-6
3221 台嘉碩,2023/7/3,3221,401,0,0,401
3221 台嘉碩,2023/6/30,3221,-3,0,0,-3
3221 台嘉碩,2023/6/29,3221,20,0,0,20
3221 台嘉碩,2023/6/28,3221,-10,0,0,-10
3221 台嘉碩,2023/6/27,3221,-188,0,0,-188
3221 台嘉碩,2023/6/26,3221,27,0,0,27
3221 台嘉碩,2023/6/21,3221,92,0,0,92
3221 台嘉碩,2023/6/20,3221,9,0,0,9
3221 台嘉碩,2023/6/19,3221,43,0,0,43
3221 台嘉碩,2023/6/16,3221,-5,0,0,-5
3221 台嘉碩,2023/6/15,3221,110,0,0,110
3221 台嘉碩,2023/6/14,3221,55,0,0,55
3221 台嘉碩,2023/6/13,3221,98,0,0,98
3221 台嘉碩,2023/6/12,3221,13,0,0,13
3221 台嘉碩,2023/6/9,3221,45,0,0,45
3221 台嘉碩,2023/6/8,3221,-55,0,0,-55
3221 台嘉碩,2023/6/7,3221,210,0,0,210
3221 台嘉碩,2023/6/6,3221,-124,0,0,-124
3221 台嘉碩,2023/6/5,3221,277,0,0,277
3221 台嘉碩,2023/6/2,3221,7,0,0,7
3221 台嘉碩,2023/6/1,3221,79,0,0,79
3224 三顧,2023/9/19,3224,1,0,0,1
3224 三顧,2023/9/18,3224,105,0,0,105
3224 三顧,2023/9/15,3224,15,0,0,15
3224 三顧,2023/9/14,3224,6,0,0,6
3224 三顧,2023/9/13,3224,12,0,0,12
3224 三顧,2023/9/12,3224,-5,0,0,-5
3224 三顧,2023/9/11,3224,-11,0,0,-11
3224 三顧,2023/9/8,3224,-2,0,0,-2
3224 三顧,2023/9/7,3224,9,0,0,9
3224 三顧,2023/9/6,3224,12,0,0,12
3224 三顧,2023/9/5,3224,-15,0,0,-15
3224 三顧,2023/9/4,3224,9,0,0,9
3224 三顧,2023/9/1,3224,49,0,0,49
3224 三顧,2023/8/31,3224,7,0,0,7
3224 三顧,2023/8/30,3224,102,0,0,102
3224 三顧,2023/8/29,3224,27,0,0,27
3224 三顧,2023/8/28,3224,-27,0,0,-27
3224 三顧,2023/8/25,3224,0,0,0,0
3224 三顧,2023/8/24,3224,67,0,0,67
3224 三顧,2023/8/23,3224,42,0,0,42
3224 三顧,2023/8/22,3224,-28,0,0,-28
3224 三顧,2023/8/21,3224,33,0,0,33
3224 三顧,2023/8/18,3224,-11,0,0,-11
3224 三顧,2023/8/17,3224,63,0,0,63
3224 三顧,2023/8/16,3224,14,0,0,14
3224 三顧,2023/8/15,3224,111,0,0,111
3224 三顧,2023/8/14,3224,36,0,0,36
3224 三顧,2023/8/11,3224,-5,0,0,-5
3224 三顧,2023/8/10,3224,-92,0,0,-92
3224 三顧,2023/8/9,3224,-77,0,0,-77
3224 三顧,2023/8/8,3224,97,0,0,97
3224 三顧,2023/8/7,3224,22,0,0,22
3224 三顧,2023/8/4,3224,15,0,0,15
3224 三顧,2023/8/2,3224,-33,0,0,-33
3224 三顧,2023/8/1,3224,-25,0,0,-25
3224 三顧,2023/7/31,3224,-91,0,0,-91
3224 三顧,2023/7/28,3224,-11,0,0,-11
3224 三顧,2023/7/27,3224,68,0,0,68
3224 三顧,2023/7/26,3224,-111,0,0,-111
3224 三顧,2023/7/25,3224,25,0,0,25
3224 三顧,2023/7/24,3224,184,0,0,184
3224 三顧,2023/7/21,3224,-37,0,0,-37
3224 三顧,2023/7/20,3224,17,0,0,17
3224 三顧,2023/7/19,3224,-22,0,0,-22
3224 三顧,2023/7/18,3224,-116,0,0,-116
3224 三顧,2023/7/17,3224,10,0,0,10
3224 三顧,2023/7/14,3224,40,0,0,40
3224 三顧,2023/7/13,3224,-35,0,0,-35
3224 三顧,2023/7/12,3224,-87,0,0,-87
3224 三顧,2023/7/11,3224,-2,0,0,-2
3224 三顧,2023/7/10,3224,3,0,0,3
3224 三顧,2023/7/7,3224,-57,0,0,-57
3224 三顧,2023/7/6,3224,-16,0,0,-16
3224 三顧,2023/7/5,3224,32,0,0,32
3224 三顧,2023/7/4,3224,43,0,0,43
3224 三顧,2023/7/3,3224,90,0,0,90
3224 三顧,2023/6/30,3224,-61,0,0,-61
3224 三顧,2023/6/29,3224,83,0,0,83
3224 三顧,2023/6/28,3224,14,0,0,14
3224 三顧,2023/6/27,3224,-52,0,0,-52
3224 三顧,2023/6/26,3224,113,0,0,113
3224 三顧,2023/6/21,3224,33,0,0,33
3224 三顧,2023/6/20,3224,-137,0,0,-137
3224 三顧,2023/6/19,3224,94,0,0,94
3224 三顧,2023/6/16,3224,-127,0,0,-127
3224 三顧,2023/6/15,3224,-7,0,0,-7
3224 三顧,2023/6/14,3224,70,0,0,70
3224 三顧,2023/6/13,3224,6,0,0,6
3224 三顧,2023/6/12,3224,-39,0,0,-39
3224 三顧,2023/6/9,3224,-78,0,0,-78
3224 三顧,2023/6/8,3224,-1,0,0,-1
3224 三顧,2023/6/7,3224,-111,0,0,-111
3224 三顧,2023/6/6,3224,-123,0,0,-123
3224 三顧,2023/6/5,3224,145,0,0,145
3224 三顧,2023/6/2,3224,-48,0,0,-48
3224 三顧,2023/6/1,3224,-46,0,0,-46
3226 至寶電,2023/9/19,3226,0,0,0,0
3226 至寶電,2023/9/18,3226,0,0,0,0
3226 至寶電,2023/9/15,3226,0,0,0,0
3226 至寶電,2023/9/14,3226,0,0,0,0
3226 至寶電,2023/9/13,3226,0,0,0,0
3226 至寶電,2023/9/12,3226,0,0,0,0
3226 至寶電,2023/9/11,3226,0,0,0,0
3226 至寶電,2023/9/8,3226,0,0,0,0
3226 至寶電,2023/9/7,3226,0,0,0,0
3226 至寶電,2023/9/6,3226,0,0,0,0
3226 至寶電,2023/9/5,3226,0,0,0,0
3226 至寶電,2023/9/4,3226,0,0,0,0
3226 至寶電,2023/9/1,3226,0,0,0,0
3226 至寶電,2023/8/31,3226,0,0,0,0
3226 至寶電,2023/8/30,3226,0,0,0,0
3226 至寶電,2023/8/29,3226,0,0,0,0
3226 至寶電,2023/8/28,3226,0,0,0,0
3226 至寶電,2023/8/25,3226,0,0,0,0
3226 至寶電,2023/8/24,3226,0,0,0,0
3226 至寶電,2023/8/23,3226,0,0,0,0
3226 至寶電,2023/8/22,3226,0,0,0,0
3226 至寶電,2023/8/21,3226,0,0,0,0
3226 至寶電,2023/8/18,3226,0,0,0,0
3226 至寶電,2023/8/17,3226,0,0,0,0
3226 至寶電,2023/8/16,3226,0,0,0,0
3226 至寶電,2023/8/15,3226,0,0,0,0
3226 至寶電,2023/8/14,3226,0,0,0,0
3226 至寶電,2023/8/11,3226,0,0,0,0
3226 至寶電,2023/8/10,3226,0,0,0,0
3226 至寶電,2023/8/9,3226,0,0,0,0
3226 至寶電,2023/8/8,3226,-1,0,0,-1
3226 至寶電,2023/8/7,3226,0,0,0,0
3226 至寶電,2023/8/4,3226,0,0,0,0
3226 至寶電,2023/8/2,3226,0,0,0,0
3226 至寶電,2023/8/1,3226,0,0,0,0
3226 至寶電,2023/7/31,3226,0,0,0,0
3226 至寶電,2023/7/28,3226,0,0,0,0
3226 至寶電,2023/7/27,3226,0,0,0,0
3226 至寶電,2023/7/26,3226,0,0,0,0
3226 至寶電,2023/7/25,3226,0,0,0,0
3226 至寶電,2023/7/24,3226,0,0,0,0
3226 至寶電,2023/7/21,3226,0,0,0,0
3226 至寶電,2023/7/20,3226,0,0,0,0
3226 至寶電,2023/7/19,3226,0,0,0,0
3226 至寶電,2023/7/18,3226,0,0,0,0
3226 至寶電,2023/7/17,3226,0,0,0,0
3226 至寶電,2023/7/14,3226,0,0,0,0
3226 至寶電,2023/7/13,3226,0,0,0,0
3226 至寶電,2023/7/12,3226,0,0,0,0
3226 至寶電,2023/7/11,3226,0,0,0,0
3226 至寶電,2023/7/10,3226,0,0,0,0
3226 至寶電,2023/7/7,3226,0,0,0,0
3226 至寶電,2023/7/6,3226,0,0,0,0
3226 至寶電,2023/7/5,3226,0,0,0,0
3226 至寶電,2023/7/4,3226,0,0,0,0
3226 至寶電,2023/7/3,3226,0,0,0,0
3226 至寶電,2023/6/30,3226,0,0,0,0
3226 至寶電,2023/6/29,3226,0,0,0,0
3226 至寶電,2023/6/28,3226,0,0,0,0
3226 至寶電,2023/6/27,3226,0,0,0,0
3226 至寶電,2023/6/26,3226,0,0,0,0
3226 至寶電,2023/6/21,3226,0,0,0,0
3226 至寶電,2023/6/20,3226,0,0,0,0
3226 至寶電,2023/6/19,3226,0,0,0,0
3226 至寶電,2023/6/16,3226,0,0,0,0
3226 至寶電,2023/6/15,3226,0,0,0,0
3226 至寶電,2023/6/14,3226,0,0,0,0
3226 至寶電,2023/6/13,3226,0,0,0,0
3226 至寶電,2023/6/12,3226,0,0,0,0
3226 至寶電,2023/6/9,3226,0,0,0,0
3226 至寶電,2023/6/8,3226,0,0,0,0
3226 至寶電,2023/6/7,3226,0,0,0,0
3226 至寶電,2023/6/6,3226,0,0,0,0
3226 至寶電,2023/6/5,3226,0,0,0,0
3226 至寶電,2023/6/2,3226,0,0,0,0
3226 至寶電,2023/6/1,3226,0,0,0,0
3227 原相,2023/9/19,3227,377,40,-20,397
3227 原相,2023/9/18,3227,-210,14,-40,-237
3227 原相,2023/9/15,3227,145,0,-56,89
3227 原相,2023/9/14,3227,576,11,59,646
3227 原相,2023/9/13,3227,-167,23,16,-129
3227 原相,2023/9/12,3227,47,97,16,160
3227 原相,2023/9/11,3227,258,45,-80,223
3227 原相,2023/9/8,3227,-255,26,39,-190
3227 原相,2023/9/7,3227,421,60,20,501
3227 原相,2023/9/6,3227,354,52,-18,388
3227 原相,2023/9/5,3227,67,2,35,105
3227 原相,2023/9/4,3227,583,12,-41,555
3227 原相,2023/9/1,3227,-286,166,-203,-323
3227 原相,2023/8/31,3227,252,144,241,638
3227 原相,2023/8/30,3227,238,34,-90,182
3227 原相,2023/8/29,3227,75,23,-339,-242
3227 原相,2023/8/28,3227,-219,11,382,174
3227 原相,2023/8/25,3227,-334,0,169,-164
3227 原相,2023/8/24,3227,348,0,151,500
3227 原相,2023/8/23,3227,428,0,118,546
3227 原相,2023/8/22,3227,87,0,-8,79
3227 原相,2023/8/21,3227,33,0,-18,15
3227 原相,2023/8/18,3227,94,0,46,140
3227 原相,2023/8/17,3227,228,0,-14,214
3227 原相,2023/8/16,3227,131,0,-104,28
3227 原相,2023/8/15,3227,100,0,0,100
3227 原相,2023/8/14,3227,267,1,-38,230
3227 原相,2023/8/11,3227,104,0,-84,20
3227 原相,2023/8/10,3227,-259,0,-105,-364
3227 原相,2023/8/9,3227,-74,0,13,-61
3227 原相,2023/8/8,3227,-197,0,10,-186
3227 原相,2023/8/7,3227,-71,0,-7,-78
3227 原相,2023/8/4,3227,-32,0,36,4
3227 原相,2023/8/2,3227,92,0,-128,-36
3227 原相,2023/8/1,3227,-172,0,-32,-204
3227 原相,2023/7/31,3227,-113,0,-99,-212
3227 原相,2023/7/28,3227,-378,0,-21,-399
3227 原相,2023/7/27,3227,-119,0,-84,-203
3227 原相,2023/7/26,3227,-332,0,-8,-339
3227 原相,2023/7/25,3227,-1094,0,514,-580
3227 原相,2023/7/24,3227,-512,0,125,-387
3227 原相,2023/7/21,3227,48,0,64,112
3227 原相,2023/7/20,3227,15,0,293,308
3227 原相,2023/7/19,3227,636,0,-138,498
3227 原相,2023/7/18,3227,223,0,-283,-59
3227 原相,2023/7/17,3227,272,0,426,698
3227 原相,2023/7/14,3227,235,0,14,249
3227 原相,2023/7/13,3227,-32,0,128,96
3227 原相,2023/7/12,3227,20,0,-5,15
3227 原相,2023/7/11,3227,40,0,-1,39
3227 原相,2023/7/10,3227,-42,0,-5,-47
3227 原相,2023/7/7,3227,-103,0,-29,-132
3227 原相,2023/7/6,3227,41,0,2,43
3227 原相,2023/7/5,3227,-26,0,0,-26
3227 原相,2023/7/4,3227,-26,0,-9,-35
3227 原相,2023/7/3,3227,-81,0,0,-81
3227 原相,2023/6/30,3227,-27,0,3,-24
3227 原相,2023/6/29,3227,71,-8,0,63
3227 原相,2023/6/28,3227,121,-44,-4,73
3227 原相,2023/6/27,3227,-142,-2,1,-143
3227 原相,2023/6/26,3227,-7,-2,-18,-27
3227 原相,2023/6/21,3227,-12,-2,-13,-27
3227 原相,2023/6/20,3227,-56,-2,-13,-71
3227 原相,2023/6/19,3227,40,-1,-2,37
3227 原相,2023/6/16,3227,-14,-48,33,-29
3227 原相,2023/6/15,3227,181,0,4,185
3227 原相,2023/6/14,3227,28,0,2,30
3227 原相,2023/6/13,3227,63,0,-12,51
3227 原相,2023/6/12,3227,-17,0,4,-13
3227 原相,2023/6/9,3227,-99,0,4,-95
3227 原相,2023/6/8,3227,-85,0,-11,-96
3227 原相,2023/6/7,3227,164,-1,28,191
3227 原相,2023/6/6,3227,18,0,14,32
3227 原相,2023/6/5,3227,-6,-1,0,-7
3227 原相,2023/6/2,3227,-95,0,-11,-106
3227 原相,2023/6/1,3227,226,0,13,239
3228 金麗科,2023/9/19,3228,-109,0,-4,-113
3228 金麗科,2023/9/18,3228,30,0,0,30
3228 金麗科,2023/9/15,3228,-72,0,-8,-80
3228 金麗科,2023/9/14,3228,-201,0,6,-195
3228 金麗科,2023/9/13,3228,50,0,-6,44
3228 金麗科,2023/9/12,3228,-123,0,-14,-137
3228 金麗科,2023/9/11,3228,-54,0,-2,-56
3228 金麗科,2023/9/8,3228,-197,0,-22,-219
3228 金麗科,2023/9/7,3228,-565,0,3,-562
3228 金麗科,2023/9/6,3228,-257,0,50,-207
3228 金麗科,2023/9/5,3228,-522,0,-40,-562
3228 金麗科,2023/9/4,3228,-493,0,76,-417
3228 金麗科,2023/9/1,3228,35,0,4,39
3228 金麗科,2023/8/31,3228,-241,0,13,-228
3228 金麗科,2023/8/30,3228,14,0,-1,13
3228 金麗科,2023/8/29,3228,-1,0,-1,-2
3228 金麗科,2023/8/28,3228,41,0,1,42
3228 金麗科,2023/8/25,3228,44,0,-9,35
3228 金麗科,2023/8/24,3228,-136,0,0,-137
3228 金麗科,2023/8/23,3228,-89,0,12,-77
3228 金麗科,2023/8/22,3228,-156,0,36,-120
3228 金麗科,2023/8/21,3228,669,0,5,673
3228 金麗科,2023/8/18,3228,233,0,0,233
3228 金麗科,2023/8/17,3228,59,0,0,59
3228 金麗科,2023/8/16,3228,-136,0,0,-136
3228 金麗科,2023/8/15,3228,248,0,2,250
3228 金麗科,2023/8/14,3228,264,0,-9,255
3228 金麗科,2023/8/11,3228,276,0,-10,266
3228 金麗科,2023/8/10,3228,642,0,-3,639
3228 金麗科,2023/8/9,3228,-27,0,6,-21
3228 金麗科,2023/8/8,3228,-238,0,-18,-256
3228 金麗科,2023/8/7,3228,-131,0,22,-109
3228 金麗科,2023/8/4,3228,0,0,-8,-8
3228 金麗科,2023/8/2,3228,138,0,0,137
3228 金麗科,2023/8/1,3228,-109,0,0,-109
3228 金麗科,2023/7/31,3228,-114,0,-4,-118
3228 金麗科,2023/7/28,3228,-49,0,5,-44
3228 金麗科,2023/7/27,3228,-164,0,20,-144
3228 金麗科,2023/7/26,3228,85,0,2,87
3228 金麗科,2023/7/25,3228,-43,0,-8,-51
3228 金麗科,2023/7/24,3228,533,0,-7,526
3228 金麗科,2023/7/21,3228,17,-10,-1,6
3228 金麗科,2023/7/20,3228,41,0,-1,40
3228 金麗科,2023/7/19,3228,153,0,-1,152
3228 金麗科,2023/7/18,3228,-198,0,5,-193
3228 金麗科,2023/7/17,3228,331,0,-32,299
3228 金麗科,2023/7/14,3228,-60,0,-1,-61
3228 金麗科,2023/7/13,3228,74,0,9,83
3228 金麗科,2023/7/12,3228,216,0,-3,213
3228 金麗科,2023/7/11,3228,-129,0,5,-124
3228 金麗科,2023/7/10,3228,12,0,0,12
3228 金麗科,2023/7/7,3228,98,0,-13,85
3228 金麗科,2023/7/6,3228,-144,0,-28,-172
3228 金麗科,2023/7/5,3228,-23,0,-4,-27
3228 金麗科,2023/7/4,3228,-77,0,10,-67
3228 金麗科,2023/7/3,3228,25,0,-54,-29
3228 金麗科,2023/6/30,3228,-102,0,-12,-114
3228 金麗科,2023/6/29,3228,295,0,17,312
3228 金麗科,2023/6/28,3228,2,0,0,2
3228 金麗科,2023/6/27,3228,-61,0,-3,-64
3228 金麗科,2023/6/26,3228,-114,0,-19,-133
3228 金麗科,2023/6/21,3228,-58,0,-2,-60
3228 金麗科,2023/6/20,3228,-73,0,-8,-81
3228 金麗科,2023/6/19,3228,-172,0,34,-138
3228 金麗科,2023/6/16,3228,-218,0,-16,-234
3228 金麗科,2023/6/15,3228,105,0,86,191
3228 金麗科,2023/6/14,3228,-79,0,7,-72
3228 金麗科,2023/6/13,3228,41,0,3,44
3228 金麗科,2023/6/12,3228,16,0,-3,13
3228 金麗科,2023/6/9,3228,-7,0,-3,-10
3228 金麗科,2023/6/8,3228,-136,0,-29,-165
3228 金麗科,2023/6/7,3228,225,0,35,260
3228 金麗科,2023/6/6,3228,-92,0,-7,-99
3228 金麗科,2023/6/5,3228,30,-1,9,38
3228 金麗科,2023/6/2,3228,-127,0,53,-74
3228 金麗科,2023/6/1,3228,-19,0,-1,-20
3229 晟鈦,2023/9/19,3229,26,0,-5,21
3229 晟鈦,2023/9/18,3229,2,0,1,3
3229 晟鈦,2023/9/15,3229,2,0,3,5
3229 晟鈦,2023/9/14,3229,6,0,0,6
3229 晟鈦,2023/9/13,3229,0,0,-2,-2
3229 晟鈦,2023/9/12,3229,5,0,2,7
3229 晟鈦,2023/9/11,3229,3,0,-1,2
3229 晟鈦,2023/9/8,3229,0,0,0,0
3229 晟鈦,2023/9/7,3229,0,0,-2,-2
3229 晟鈦,2023/9/6,3229,0,0,0,0
3229 晟鈦,2023/9/5,3229,-4,0,3,-1
3229 晟鈦,2023/9/4,3229,1,0,-3,-2
3229 晟鈦,2023/9/1,3229,3,0,0,3
3229 晟鈦,2023/8/31,3229,0,0,1,1
3229 晟鈦,2023/8/30,3229,1,0,-1,0
3229 晟鈦,2023/8/29,3229,2,0,0,2
3229 晟鈦,2023/8/28,3229,1,0,2,3
3229 晟鈦,2023/8/25,3229,2,0,0,2
3229 晟鈦,2023/8/24,3229,2,0,-1,1
3229 晟鈦,2023/8/23,3229,0,0,0,0
3229 晟鈦,2023/8/22,3229,0,0,0,0
3229 晟鈦,2023/8/21,3229,1,0,0,1
3229 晟鈦,2023/8/18,3229,3,0,1,4
3229 晟鈦,2023/8/17,3229,-1,0,0,-1
3229 晟鈦,2023/8/16,3229,-1,0,0,-1
3229 晟鈦,2023/8/15,3229,0,0,-3,-3
3229 晟鈦,2023/8/14,3229,0,0,0,0
3229 晟鈦,2023/8/11,3229,1,0,2,3
3229 晟鈦,2023/8/10,3229,-2,0,-2,-4
3229 晟鈦,2023/8/9,3229,-1,0,1,0
3229 晟鈦,2023/8/8,3229,-3,0,-2,-5
3229 晟鈦,2023/8/7,3229,-1,0,1,0
3229 晟鈦,2023/8/4,3229,-3,0,0,-3
3229 晟鈦,2023/8/2,3229,-5,0,0,-5
3229 晟鈦,2023/8/1,3229,0,0,0,0
3229 晟鈦,2023/7/31,3229,0,0,0,0
3229 晟鈦,2023/7/28,3229,0,0,0,0
3229 晟鈦,2023/7/27,3229,0,0,0,0
3229 晟鈦,2023/7/26,3229,-1,0,0,-1
3229 晟鈦,2023/7/25,3229,-2,0,0,-2
3229 晟鈦,2023/7/24,3229,0,0,0,0
3229 晟鈦,2023/7/21,3229,0,0,0,0
3229 晟鈦,2023/7/20,3229,0,0,0,0
3229 晟鈦,2023/7/19,3229,-1,0,-1,-2
3229 晟鈦,2023/7/18,3229,0,0,0,0
3229 晟鈦,2023/7/17,3229,0,0,-1,-1
3229 晟鈦,2023/7/14,3229,0,0,0,0
3229 晟鈦,2023/7/13,3229,0,0,0,0
3229 晟鈦,2023/7/12,3229,0,0,-3,-3
3229 晟鈦,2023/7/11,3229,0,0,0,0
3229 晟鈦,2023/7/10,3229,0,0,0,0
3229 晟鈦,2023/7/7,3229,0,0,0,0
3229 晟鈦,2023/7/6,3229,0,0,0,0
3229 晟鈦,2023/7/5,3229,0,0,0,0
3229 晟鈦,2023/7/4,3229,-3,0,0,-3
3229 晟鈦,2023/7/3,3229,0,0,-1,-1
3229 晟鈦,2023/6/30,3229,0,0,0,0
3229 晟鈦,2023/6/29,3229,0,0,0,0
3229 晟鈦,2023/6/28,3229,0,0,0,0
3229 晟鈦,2023/6/27,3229,0,0,0,0
3229 晟鈦,2023/6/26,3229,1,0,0,1
3229 晟鈦,2023/6/21,3229,2,0,0,2
3229 晟鈦,2023/6/20,3229,0,0,0,0
3229 晟鈦,2023/6/19,3229,2,0,0,2
3229 晟鈦,2023/6/16,3229,0,0,0,0
3229 晟鈦,2023/6/15,3229,2,0,0,2
3229 晟鈦,2023/6/14,3229,0,0,0,0
