m_date,company_id,revenue_release_date,revenue_m,revenue_m_lastyear, revenue_vs_lastyear_ratio, revenue_mom_ratio, revenue_growth_month,cumulative_revenue,cumulative_revenue_lastyear, cumulative_revenue_vs_lastyear_ratio
2023/10/31,6215,2023/11/9,83853 ,116325 ,-27.91 ,7.92 ,1 ,822423 ,1608711 ,-48.88 
2023/10/31,6216,2023/11/10,49440 ,54474 ,-9.24 ,-49.17 ,-1 ,658413 ,788559 ,-16.50 
2023/10/31,6217,2023/11/9,191010 ,191787 ,-0.41 ,-21.16 ,-1 ,2277101 ,2825716 ,-19.42 
2023/10/31,6218,2023/11/8,73489 ,84945 ,-13.49 ,40.21 ,1 ,940644 ,735232 ,27.94 
2023/10/31,6219,2023/11/10,69083 ,101348 ,-31.84 ,-81.06 ,-2 ,1898307 ,478241 ,296.94 
2023/10/31,6220,2023/11/10,952835 ,807329 ,18.02 ,25.10 ,1 ,8469894 ,10179861 ,-16.80 
2023/10/31,6221,2023/11/10,290869 ,396111 ,-26.57 ,-25.22 ,-1 ,4306630 ,4242225 ,1.52 
2023/10/31,6222,2023/11/10,114 ,465 ,-75.48 ,-22.45 ,-2 ,2284 ,8649 ,-73.59 
2023/10/31,6223,2023/11/9,679137 ,609057 ,11.51 ,-8.26 ,-1 ,6629879 ,6149387 ,7.81 
2023/10/31,6224,2023/11/10,238173 ,225606 ,5.57 ,-6.22 ,-1 ,2376369 ,2483061 ,-4.30 
2023/10/31,6225,2023/11/9,3675 ,2520 ,45.83 ,-31.45 ,-1 ,33733 ,25399 ,32.81 
2023/10/31,6226,2023/11/9,51725 ,53218 ,-2.81 ,-56.44 ,-1 ,628750 ,812245 ,-22.59 
2023/10/31,6227,2023/11/10,917328 ,1274736 ,-28.04 ,-17.71 ,-3 ,11317931 ,12531234 ,-9.68 
2023/10/31,6228,2023/11/8,3166 ,1098 ,188.34 ,28.13 ,1 ,26674 ,33894 ,-21.30 
2023/10/31,6229,2023/11/10,87313 ,168589 ,-48.21 ,-9.57 ,-3 ,900870 ,1407150 ,-35.98 
2023/10/31,6230,2023/11/9,783277 ,1214034 ,-35.48 ,-12.27 ,-3 ,9307998 ,9598550 ,-3.03 
2023/10/31,6231,2023/11/8,103155 ,106218 ,-2.88 ,-33.11 ,-1 ,1074992 ,1164395 ,-7.68 
2023/10/31,6233,2023/11/7,29187 ,37037 ,-21.20 ,5.46 ,2 ,301150 ,366509 ,-17.83 
2023/10/31,6234,2023/11/8,116040 ,71335 ,62.67 ,42.13 ,3 ,968517 ,1155674 ,-16.19 
2023/10/31,6235,2023/11/2,531373 ,380371 ,39.70 ,5.42 ,3 ,4758039 ,3324053 ,43.14 
2023/10/31,6236,2023/11/10,977 ,2998 ,-67.41 ,24.14 ,1 ,32869 ,27183 ,20.92 
2023/10/31,6237,2023/11/7,30916 ,50040 ,-38.22 ,-15.21 ,-1 ,346631 ,610083 ,-43.18 
2023/10/31,6239,2023/11/7,6086492 ,6613525 ,-7.97 ,1.54 ,1 ,57493585 ,72137632 ,-20.30 
2023/10/31,6240,2023/11/10,5689 ,1061 ,436.19 ,79.29 ,1 ,39092 ,10629 ,267.79 
2023/10/31,6241,2023/11/10,37889 ,54343 ,-30.28 ,-28.40 ,-1 ,560064 ,909294 ,-38.41 
2023/10/31,6242,2023/11/8,57001 ,77579 ,-26.53 ,24.88 ,2 ,514634 ,566427 ,-9.14 
2023/10/31,6243,2023/11/6,67229 ,46952 ,43.19 ,-6.99 ,-2 ,747980 ,590181 ,26.74 
2023/10/31,6244,2023/11/7,221673 ,471995 ,-53.03 ,-31.48 ,-1 ,3357552 ,4121983 ,-18.55 
2023/10/31,6245,2023/11/10,560305 ,979332 ,-42.79 ,-2.19 ,-4 ,6771012 ,7662185 ,-11.63 
2023/10/31,6246,2023/11/10,160199 ,189822 ,-15.61 ,4.96 ,3 ,1333412 ,1688350 ,-21.02 
2023/10/31,6248,2023/11/10,636421 ,507230 ,25.47 ,15.09 ,2 ,6406055 ,5486995 ,16.75 
2023/10/31,6257,2023/11/6,1351925 ,1409759 ,-4.10 ,-2.38 ,-1 ,12817857 ,15967495 ,-19.73 
2023/10/31,6259,2023/11/10,33915 ,41504 ,-18.28 ,-2.71 ,-2 ,361226 ,527704 ,-31.55 
2023/10/31,6261,2023/11/9,287452 ,320175 ,-10.22 ,-2.40 ,-1 ,2824450 ,3990924 ,-29.23 
2023/10/31,6263,2023/11/7,148425 ,154809 ,-4.12 ,-5.13 ,-1 ,1530828 ,1370546 ,11.69 
2023/10/31,6264,2023/11/9,19574 ,224375 ,-91.28 ,148.15 ,1 ,242995 ,598107 ,-59.37 
2023/10/31,6265,2023/11/9,58142 ,53385 ,8.91 ,6.76 ,1 ,576844 ,1101785 ,-47.64 
2023/10/31,6266,2023/11/8,225253 ,325020 ,-30.70 ,-9.64 ,-3 ,3156904 ,2695653 ,17.11 
2023/10/31,6269,2023/11/7,3369471 ,4334010 ,-22.26 ,11.20 ,3 ,27600748 ,33281315 ,-17.07 
2023/10/31,6270,2023/11/8,231878 ,390944 ,-40.69 ,-9.40 ,-3 ,2908312 ,3933894 ,-26.07 
2023/10/31,6271,2023/11/9,1046398 ,1146048 ,-8.70 ,30.70 ,1 ,9457431 ,11928091 ,-20.71 
2023/10/31,6274,2023/11/3,1405990 ,1327315 ,5.93 ,-6.22 ,-1 ,12993427 ,15656212 ,-17.01 
2023/10/31,6275,2023/11/10,303087 ,245794 ,23.31 ,-5.11 ,-2 ,3114558 ,3103698 ,0.35 
2023/10/31,6276,2023/11/9,104571 ,121840 ,-14.17 ,-14.75 ,-1 ,969194 ,990008 ,-2.10 
2023/10/31,6277,2023/11/7,417638 ,541198 ,-22.83 ,6.15 ,1 ,4254503 ,4431352 ,-3.99 
2023/10/31,6278,2023/11/6,4199842 ,6128435 ,-31.47 ,-4.32 ,-1 ,38539179 ,56986212 ,-32.37 
2023/10/31,6279,2023/11/6,754725 ,672088 ,12.30 ,13.73 ,4 ,5828944 ,5204535 ,12.00 
2023/10/31,6281,2023/11/8,1430515 ,1392722 ,2.71 ,-4.92 ,-3 ,17543317 ,18323548 ,-4.26 
2023/10/31,6282,2023/11/10,2409070 ,2040878 ,18.04 ,-35.23 ,-1 ,22265356 ,21548077 ,3.33 
2023/10/31,6283,2023/11/10,118201 ,132642 ,-10.89 ,-0.92 ,-2 ,1055634 ,1484414 ,-28.89 
2023/10/31,6284,2023/11/8,566936 ,508410 ,11.51 ,-12.83 ,-1 ,5401710 ,5287944 ,2.15 
2023/10/31,6285,2023/11/8,9817624 ,10297990 ,-4.66 ,5.82 ,1 ,90920811 ,76460625 ,18.91 
2023/10/31,6287,2023/11/9,82414 ,138981 ,-40.70 ,19.25 ,2 ,824782 ,1554525 ,-46.94 
2023/10/31,6288,2023/11/10,388175 ,362028 ,7.22 ,-5.55 ,-1 ,3597056 ,3241059 ,10.98 
2023/10/31,6290,2023/11/10,610147 ,635351 ,-3.97 ,-10.28 ,-2 ,5995086 ,6570833 ,-8.76 
2023/10/31,6291,2023/11/8,233305 ,101841 ,129.09 ,-3.48 ,-2 ,1835939 ,1204105 ,52.47 
2023/10/31,6292,2023/11/10,108177 ,152953 ,-29.27 ,-19.11 ,-1 ,1137849 ,1314237 ,-13.42 
2023/10/31,6294,2023/11/8,79865 ,80409 ,-0.68 ,2.19 ,2 ,811362 ,824911 ,-1.64 
2023/10/31,6404,2023/11/9,679 ,505 ,34.46 ,-21.05 ,-1 ,6808 ,5071 ,34.25 
2023/10/31,6405,2023/11/9,12721 ,21626 ,-41.18 ,-0.45 ,-4 ,178535 ,325188 ,-45.10 
2023/10/31,6409,2023/11/9,1378607 ,1935388 ,-28.77 ,-5.96 ,-2 ,15735765 ,18961935 ,-17.01 
2023/10/31,6411,2023/11/10,202573 ,134163 ,50.99 ,-3.61 ,-1 ,2235825 ,2558845 ,-12.62 
2023/10/31,6412,2023/11/2,3148221 ,3116719 ,1.01 ,-6.85 ,-1 ,30450191 ,34681454 ,-12.20 
2023/10/31,6414,2023/11/6,10175924 ,9597473 ,6.03 ,-5.98 ,-1 ,97591485 ,84602008 ,15.35 
2023/10/31,6415,2023/11/10,1393139 ,1585492 ,-12.13 ,-7.35 ,-1 ,12514403 ,20450467 ,-38.81 
2023/10/31,6416,2023/11/6,321757 ,360386 ,-10.72 ,-12.66 ,-1 ,3330293 ,4085896 ,-18.49 
2023/10/31,6417,2023/11/9,101159 ,138291 ,-26.85 ,-12.61 ,-4 ,1221571 ,1084229 ,12.67 
2023/10/31,6418,2023/11/6,68408 ,55402 ,23.48 ,-9.79 ,-2 ,698770 ,695248 ,0.51 
2023/10/31,6419,2023/11/10,45357 ,13445 ,237.35 ,-23.20 ,-1 ,262796 ,152362 ,72.48 
2023/10/31,6425,2023/11/10,83800 ,137033 ,-38.85 ,-13.01 ,-1 ,794092 ,1352282 ,-41.28 
2023/10/31,6426,2023/11/10,52826 ,42309 ,24.86 ,75.44 ,1 ,293825 ,544053 ,-45.99 
2023/10/31,6431,2023/11/10,33426 ,47277 ,-29.30 ,-0.20 ,-1 ,249719 ,289873 ,-13.85 
2023/10/31,6432,2023/11/7,75468 ,70778 ,6.63 ,-32.85 ,-1 ,918475 ,949152 ,-3.23 
2023/10/31,6435,2023/11/6,241663 ,183132 ,31.96 ,0.54 ,4 ,2210527 ,2712914 ,-18.52 
2023/10/31,6438,2023/11/1,423444 ,466239 ,-9.18 ,-4.84 ,-1 ,4850993 ,4756598 ,1.98 
2023/10/31,6441,2023/11/3,54023 ,66010 ,-18.16 ,11.78 ,1 ,585302 ,460522 ,27.10 
2023/10/31,6442,2023/11/10,231218 ,185292 ,24.79 ,14.74 ,1 ,2228574 ,2541465 ,-12.31 
2023/10/31,6443,2023/11/10,620648 ,697572 ,-11.03 ,0.28 ,1 ,7026096 ,6867268 ,2.31 
2023/10/31,6446,2023/11/9,547405 ,274863 ,99.16 ,36.23 ,1 ,4006165 ,2315172 ,73.04 
2023/10/31,6449,2023/11/6,261331 ,203424 ,28.47 ,-2.38 ,-2 ,2379396 ,2059069 ,15.56 
2023/10/31,6451,2023/11/8,394278 ,547988 ,-28.05 ,0.97 ,1 ,4270673 ,4254494 ,0.38 
2023/10/31,6456,2023/11/6,7618831 ,12438734 ,-38.75 ,25.03 ,2 ,60045025 ,105093304 ,-42.87 
2023/10/31,6457,2023/11/8,63080 ,50779 ,24.22 ,-14.90 ,-1 ,588225 ,744366 ,-20.98 
2023/10/31,6461,2023/11/10,1150 ,1919 ,-40.07 ,-40.81 ,-2 ,21554 ,21348 ,0.96 
2023/10/31,6462,2023/11/10,298988 ,257789 ,15.98 ,-14.90 ,-1 ,3021102 ,2701145 ,11.85 
2023/10/31,6464,2023/11/10,344648 ,369709 ,-6.78 ,-2.38 ,-1 ,3450934 ,3546526 ,-2.70 
2023/10/31,6465,2023/11/7,16874 ,8844 ,90.80 ,-14.04 ,-2 ,201159 ,167268 ,20.26 
2023/10/31,6469,2023/11/10,1446712 ,1317806 ,9.78 ,7.14 ,1 ,13381567 ,12109197 ,10.51 
2023/10/31,6470,2023/11/8,204946 ,259813 ,-21.12 ,-5.79 ,-1 ,2069685 ,2178342 ,-4.99 
2023/10/31,6472,2023/11/9,1123658 ,1965097 ,-42.82 ,10.57 ,2 ,12118525 ,7147725 ,69.54 
2023/10/31,6477,2023/11/8,92806 ,379582 ,-75.55 ,21.00 ,1 ,1360604 ,2805571 ,-51.50 
2023/10/31,6482,2023/11/9,45737 ,25761 ,77.54 ,-17.14 ,-1 ,341886 ,312611 ,9.36 
2023/10/31,6485,2023/11/7,162946 ,145615 ,11.90 ,-2.20 ,-1 ,1448641 ,1635895 ,-11.45 
2023/10/31,6486,2023/11/2,110803 ,139755 ,-20.72 ,-13.93 ,-2 ,1286272 ,1303479 ,-1.32 
2023/10/31,6488,2023/11/8,5086533 ,6294046 ,-19.19 ,-20.88 ,-1 ,58974858 ,58193146 ,1.34 
2023/10/31,6491,2023/11/2,709982 ,650244 ,9.19 ,20.30 ,1 ,5462083 ,5195138 ,5.14 
2023/10/31,6492,2023/11/3,83 ,83 ,0.00 ,-1.19 ,-1 ,833 ,833 ,0.00 
2023/10/31,6494,2023/11/7,115523 ,102942 ,12.22 ,0.17 ,1 ,1118133 ,1537106 ,-27.26 
2023/10/31,6496,2023/11/7,69206 ,47678 ,45.15 ,20.05 ,1 ,631600 ,552164 ,14.39 
2023/10/31,6499,2023/11/10,18256 ,9980 ,82.93 ,16.88 ,1 ,159045 ,271394 ,-41.40 
2023/10/31,6504,2023/11/8,601126 ,633322 ,-5.08 ,10.61 ,3 ,5141453 ,4982033 ,3.20 
2023/10/31,6505,2023/11/7,64929770 ,69805243 ,-6.98 ,-7.74 ,-1 ,601627711 ,723707067 ,-16.87 
2023/10/31,6506,2023/11/8,121403 ,119501 ,1.59 ,5.42 ,1 ,1303310 ,1862510 ,-30.02 
2023/10/31,6508,2023/11/8,104932 ,125372 ,-16.30 ,-27.97 ,-2 ,1401323 ,2349926 ,-40.37 
2023/10/31,6509,2023/11/10,334955 ,409716 ,-18.25 ,-12.71 ,-2 ,3829054 ,4653196 ,-17.71 
2023/10/31,6510,2023/11/3,229109 ,420626 ,-45.53 ,5.86 ,2 ,2341099 ,3663327 ,-36.09 
2023/10/31,6512,2023/11/8,23565 ,37990 ,-37.97 ,49.26 ,1 ,210801 ,285468 ,-26.16 
2023/10/31,6514,2023/11/4,43827 ,54077 ,-18.95 ,16.59 ,2 ,397151 ,603983 ,-34.24 
2023/10/31,6515,2023/11/6,256178 ,566094 ,-54.75 ,-32.06 ,-1 ,3265218 ,3979106 ,-17.94 
2023/10/31,6516,2023/11/7,34344 ,29725 ,15.54 ,9.16 ,1 ,403105 ,392571 ,2.68 
2023/10/31,6517,2023/11/9,38894 ,60843 ,-36.07 ,22.77 ,1 ,429162 ,456410 ,-5.97 
2023/10/31,6523,2023/11/7,95428 ,78979 ,20.83 ,24.94 ,1 ,904675 ,727191 ,24.41 
2023/10/31,6525,2023/11/6,395058 ,422422 ,-6.48 ,2.27 ,5 ,3664455 ,4439456 ,-17.46 
2023/10/31,6526,2023/11/6,1180572 ,1157867 ,1.96 ,-28.04 ,-1 ,11569943 ,16855938 ,-31.36 
2023/10/31,6527,2023/11/10,61763 ,86015 ,-28.20 ,-11.28 ,-4 ,696279 ,649824 ,7.15 
2023/10/31,6530,2023/11/10,21209 ,21914 ,-3.22 ,-5.78 ,-1 ,208968 ,225942 ,-7.51 
2023/10/31,6531,2023/11/7,381694 ,298879 ,27.71 ,-5.81 ,-1 ,3439164 ,4572188 ,-24.78 
2023/10/31,6532,2023/11/6,58810 ,70940 ,-17.10 ,-13.75 ,-1 ,585611 ,538602 ,8.73 
2023/10/31,6533,2023/11/10,87927 ,119422 ,-26.37 ,129.78 ,1 ,739758 ,741726 ,-0.27 
2023/10/31,6535,2023/11/6,40 ,5646 ,-99.29 ,-90.10 ,-3 ,38489 ,17937 ,114.58 
2023/10/31,6538,2023/11/2,219203 ,125246 ,75.02 ,-0.64 ,-1 ,1743278 ,1242030 ,40.36 
2023/10/31,6541,2023/11/8,707 ,2039 ,-65.33 ,158.03 ,1 ,53031 ,16538 ,220.66 
2023/10/31,6542,2023/11/7,65258 ,65933 ,-1.02 ,-1.80 ,-1 ,643581 ,651210 ,-1.17 
2023/10/31,6546,2023/11/9,201278 ,154926 ,29.92 ,0.30 ,2 ,1826148 ,3149070 ,-42.01 
2023/10/31,6547,2023/11/10,84643 ,8928 ,848.06 ,-27.44 ,-1 ,302929 ,350239 ,-13.51 
2023/10/31,6548,2023/11/6,959227 ,1185512 ,-19.09 ,9.75 ,1 ,9620564 ,12278513 ,-21.65 
2023/10/31,6550,2023/11/9,618 ,483 ,27.95 ,-21.87 ,-1 ,3200 ,6002 ,-46.68 
2023/10/31,6552,2023/11/8,172459 ,121564 ,41.87 ,-1.15 ,-1 ,1469937 ,1814061 ,-18.97 
2023/10/31,6556,2023/11/8,135653 ,202616 ,-33.05 ,-31.94 ,-1 ,1627470 ,1883221 ,-13.58 
2023/10/31,6558,2023/11/9,100168 ,96478 ,3.82 ,-6.15 ,-2 ,1015587 ,990956 ,2.49 
2023/10/31,6560,2023/11/9,4939 ,19527 ,-74.71 ,-59.08 ,-2 ,106951 ,321419 ,-66.73 
2023/10/31,6561,2023/11/6,276221 ,268323 ,2.94 ,0.84 ,1 ,2694100 ,2550020 ,5.65 
2023/10/31,6568,2023/11/8,63492 ,132340 ,-52.02 ,-23.58 ,-3 ,857855 ,969698 ,-11.53 
2023/10/31,6569,2023/11/8,179346 ,147121 ,21.90 ,14.80 ,3 ,1237408 ,1260143 ,-1.80 
2023/10/31,6570,2023/11/9,68923 ,104990 ,-34.35 ,-2.54 ,-4 ,801308 ,945630 ,-15.26 
2023/10/31,6573,2023/11/10,88577 ,78543 ,12.78 ,-10.44 ,-1 ,1005016 ,1026102 ,-2.05 
2023/10/31,6574,2023/11/10,60729 ,54441 ,11.55 ,1.27 ,4 ,502553 ,566727 ,-11.32 
2023/10/31,6576,2023/11/8,12723 ,224 ,5579.91 ,-79.03 ,-1 ,139339 ,291974 ,-52.28 
2023/10/31,6577,2023/11/10,236220 ,180731 ,30.70 ,-17.46 ,-1 ,2208297 ,1581378 ,39.64 
2023/10/31,6578,2023/11/10,31348 ,41842 ,-25.08 ,13.26 ,1 ,315163 ,360460 ,-12.57 
2023/10/31,6579,2023/11/6,667772 ,715949 ,-6.73 ,-11.88 ,-1 ,6715717 ,6812483 ,-1.42 
2023/10/31,6581,2023/11/6,266332 ,197145 ,35.09 ,151.91 ,1 ,1651639 ,2125666 ,-22.30 
2023/10/31,6582,2023/11/7,97087 ,96769 ,0.33 ,53.60 ,1 ,734544 ,1518223 ,-51.62 
2023/10/31,6584,2023/11/7,122905 ,148971 ,-17.50 ,0.73 ,2 ,1050149 ,1726487 ,-39.17 
2023/10/31,6585,2023/11/7,263317 ,225182 ,16.94 ,5.79 ,1 ,2264467 ,2223010 ,1.86 
2023/10/31,6588,2023/11/8,6128 ,6413 ,-4.44 ,-15.53 ,-2 ,89804 ,154151 ,-41.74 
2023/10/31,6589,2023/11/10,94029 ,131552 ,-28.52 ,9.40 ,4 ,660115 ,1191257 ,-44.59 
2023/10/31,6590,2023/11/3,57526 ,44122 ,30.38 ,-19.96 ,-1 ,548951 ,419473 ,30.87 
